annual_inc,application_type,avg_cur_bal,chargeoff_within_12_mths,delinq_2yrs,dti,emp_length,grade,inq_last_12m,installment,loan_amnt,num_actv_bc_tl,pub_rec_bankruptcies,home_ownership,term,mort_acc,num_tl_90g_dpd_24m,purpose,year,loan_default,job
96000.0,Individual,7906.0,0.0,0.0,26.68,10,B,1.0,329.48,10000,2.0,0.0,RENT,36,0.0,0.0,other,2017,1,other
128000.0,Individual,27754.0,0.0,0.0,23.12,4,D,0.0,1059.76,40000,6.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2017,0,manager
45000.0,Individual,9678.0,0.0,1.0,24.17,1,C,4.0,134.55,4000,4.0,0.0,MORTGAGE,36,2.0,0.0,credit_card,2016,0,consultant
86000.0,Individual,16335.0,0.0,0.0,14.64,2,E,5.0,927.1,35000,1.0,0.0,MORTGAGE,60,4.0,0.0,debt_consolidation,2015,1,coach
53000.0,Individual,4114.0,0.0,0.0,23.6,10,C,1.0,242.57,7200,3.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,administrator
120000.0,Individual,7484.0,0.0,0.0,18.07,4,A,0.0,766.12,25000,3.0,0.0,RENT,36,2.0,0.0,debt_consolidation,2016,0,director
123600.0,Individual,9627.0,0.0,0.0,26.81,1,E,6.0,1087.59,30000,4.0,0.0,OWN,36,2.0,0.0,debt_consolidation,2015,0,worker
50000.0,Individual,19909.0,0.0,0.0,24.48,10,B,1.0,643.0,20000,5.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,superintendent
110000.0,Individual,75613.0,0.0,0.0,7.51,5,C,0.0,275.33,8000,2.0,0.0,MORTGAGE,36,2.0,0.0,other,2016,0,manager
45000.0,Individual,1613.0,0.0,0.0,25.73,6,B,0.0,263.58,8000,4.0,1.0,OWN,36,0.0,0.0,other,2016,1,other
48500.0,Individual,3833.0,0.0,0.0,5.94,1,C,1.0,207.19,6150,0.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2016,0,manager
28000.0,Individual,1450.0,0.0,0.0,29.7,4,B,1.0,136.36,4200,4.0,1.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,cashier
69000.0,Individual,9507.0,0.0,0.0,30.24,4,D,7.0,215.33,6000,3.0,0.0,RENT,36,1.0,0.0,credit_card,2018,1,other
70000.0,Individual,12859.0,0.0,0.0,11.14,10,C,2.0,282.28,12000,8.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,0,technologist
89000.0,Individual,35097.0,0.0,0.0,7.83,10,C,2.0,276.06,12000,3.0,0.0,OWN,60,5.0,0.0,credit_card,2016,0,manager
28800.0,Individual,701.0,0.0,0.0,11.04,1,D,3.0,152.46,4000,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,0,representative
92000.0,Individual,2075.0,0.0,0.0,9.65,10,A,1.0,626.64,20000,3.0,1.0,RENT,36,0.0,0.0,credit_card,2016,0,driver
60000.0,Individual,2197.0,0.0,0.0,25.04,4,D,0.0,599.96,24000,8.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2016,1,other
55000.0,Individual,8942.0,0.0,0.0,34.28,3,C,4.0,146.24,4200,2.0,0.0,RENT,36,1.0,0.0,other,2016,0,sales
42240.0,Individual,3548.0,0.0,0.0,18.95,1,D,2.0,606.02,17000,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,installer
49000.0,Individual,1686.0,1.0,1.0,27.9,10,B,1.0,96.45,3000,3.0,0.0,RENT,36,0.0,1.0,debt_consolidation,2016,0,manager
48000.0,Individual,1825.0,0.0,0.0,16.15,10,B,0.0,224.21,6800,7.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,manager
61000.0,Individual,2495.0,0.0,0.0,13.36,5,B,0.0,329.72,10000,3.0,1.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,executive
132000.0,Individual,8816.0,0.0,0.0,21.14,10,D,5.0,1015.52,40000,2.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,0,other
44000.0,Individual,10150.0,0.0,0.0,11.1,5,C,6.0,498.15,15000,3.0,0.0,RENT,36,0.0,0.0,credit_card,2015,0,specialist
58000.0,Individual,11816.0,0.0,0.0,19.74,1,A,4.0,661.93,21600,13.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,0,analyst
52000.0,Individual,1100.0,0.0,0.0,9.32,7,D,4.0,213.89,6000,8.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,manager
75000.0,Individual,4340.0,0.0,0.0,16.88,2,C,1.0,201.07,6000,3.0,0.0,RENT,36,0.0,0.0,major_purchase,2017,0,consultant
85000.0,Individual,12636.0,0.0,1.0,16.74,3,E,2.0,1016.86,35000,4.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,0,manager
40000.0,Individual,3317.0,0.0,0.0,31.53,1,D,1.0,109.14,3000,3.0,0.0,RENT,36,1.0,0.0,credit_card,2018,0,owner
30000.0,Joint App,4575.0,0.0,0.0,34.76,10,F,2.0,473.31,15000,3.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2017,1,foreman
107000.0,Individual,36608.0,0.0,0.0,13.94,1,B,0.0,649.3,20000,2.0,0.0,MORTGAGE,36,1.0,0.0,home_improvement,2017,1,therapist
100000.0,Individual,53770.0,0.0,0.0,10.09,10,C,0.0,951.39,40000,0.0,0.0,MORTGAGE,60,5.0,0.0,credit_card,2016,0,other
41000.0,Individual,2446.0,0.0,0.0,43.85,4,E,3.0,278.76,10000,5.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2016,0,other
80000.0,Joint App,31388.0,0.0,2.0,7.17,6,C,8.0,588.08,25000,4.0,0.0,MORTGAGE,60,5.0,1.0,credit_card,2016,0,director
140000.0,Individual,3392.0,0.0,0.0,3.06,3,D,3.0,433.77,12000,4.0,0.0,RENT,36,1.0,0.0,debt_consolidation,2017,0,other
100000.0,Individual,7077.0,0.0,0.0,11.18,6,B,2.0,237.06,7200,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2017,0,manager
60000.0,Individual,7805.0,0.0,0.0,26.06,3,D,5.0,491.94,18000,2.0,0.0,MORTGAGE,60,0.0,0.0,debt_consolidation,2016,1,engineer
67000.0,Individual,11750.0,0.0,0.0,17.95,9,A,0.0,391.5,13000,1.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,hygienist
77000.0,Individual,2822.0,0.0,0.0,15.73,10,B,4.0,974.94,30000,10.0,0.0,MORTGAGE,36,2.0,0.0,credit_card,2016,0,carrier
128000.0,Individual,17336.0,0.0,8.0,10.09,2,C,3.0,509.69,15000,3.0,0.0,OWN,36,2.0,1.0,home_improvement,2017,1,analyst
65000.0,Individual,24096.0,0.0,1.0,9.56,10,B,1.0,220.18,10000,1.0,0.0,MORTGAGE,60,4.0,1.0,debt_consolidation,2018,0,other
47000.0,Individual,7069.0,0.0,0.0,33.07,10,B,0.0,766.59,23500,1.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,1,clerk
86000.0,Individual,3099.0,0.0,0.0,16.12,10,E,6.0,831.31,20950,2.0,1.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2017,0,attendant
52000.0,Individual,9009.0,0.0,0.0,30.16,5,C,3.0,302.34,9000,2.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,1,teacher
64400.0,Individual,34679.0,0.0,0.0,2.45,10,A,2.0,361.38,12000,1.0,0.0,MORTGAGE,36,5.0,0.0,other,2015,1,clerk
85000.0,Individual,2071.0,0.0,0.0,12.3,2,A,1.0,271.04,9000,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,recruiter
38000.0,Individual,19149.0,0.0,0.0,12.54,3,B,6.0,189.1,6000,1.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2016,0,clerk
77940.0,Individual,24948.0,0.0,0.0,14.3,10,B,0.0,130.68,4025,5.0,0.0,OWN,36,2.0,0.0,debt_consolidation,2017,0,manager
130000.0,Individual,20993.0,0.0,3.0,18.92,4,C,3.0,240.92,7000,7.0,0.0,MORTGAGE,36,4.0,1.0,debt_consolidation,2016,0,director
63750.0,Individual,13176.0,0.0,0.0,11.65,9,A,4.0,237.78,7600,3.0,1.0,MORTGAGE,36,4.0,0.0,credit_card,2016,0,coordinator
100000.0,Individual,19990.0,0.0,0.0,19.57,10,B,1.0,943.42,30000,5.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2017,1,other
24000.0,Individual,8785.0,0.0,0.0,13.05,2,B,3.0,162.49,5000,1.0,0.0,RENT,36,2.0,0.0,debt_consolidation,2016,1,other
40000.0,Individual,1021.0,0.0,0.0,12.42,3,A,1.0,150.58,5000,4.0,0.0,OWN,36,0.0,0.0,medical,2017,0,driver
80000.0,Individual,5544.0,0.0,0.0,12.33,10,D,4.0,361.48,10000,5.0,0.0,RENT,36,0.0,0.0,small_business,2017,0,operator
54000.0,Individual,15316.0,0.0,0.0,18.69,10,C,5.0,416.28,12000,3.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2017,0,operations
45000.0,Individual,718.0,0.0,0.0,6.45,10,A,2.0,466.53,15000,3.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2017,0,coordinator
110000.0,Individual,4234.0,0.0,0.0,11.3,9,A,5.0,404.67,20000,4.0,0.0,MORTGAGE,60,0.0,0.0,home_improvement,2016,0,development
125835.0,Individual,4707.0,0.0,2.0,2.22,10,D,4.0,741.68,28000,4.0,0.0,MORTGAGE,60,1.0,0.0,home_improvement,2016,0,other
42000.0,Joint App,64458.0,0.0,0.0,8.37,10,C,2.0,288.58,12000,0.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2018,1,other
50000.0,Individual,2276.0,0.0,1.0,32.41,1,D,3.0,221.3,6100,4.0,0.0,RENT,36,0.0,1.0,debt_consolidation,2016,0,agent
68000.0,Individual,7503.0,0.0,0.0,13.79,2,A,0.0,197.53,6400,1.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,mechanic
135000.0,Individual,6322.0,0.0,0.0,17.88,7,A,2.0,632.19,20000,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,analyst
45000.0,Individual,4756.0,0.0,0.0,18.72,2,D,0.0,570.37,16000,3.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,other
34800.0,Individual,14075.0,0.0,0.0,24.72,10,C,2.0,205.04,6000,4.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2017,0,teller
204000.0,Individual,9462.0,0.0,0.0,19.84,4,C,1.0,678.61,30000,3.0,0.0,RENT,60,0.0,0.0,credit_card,2017,0,advisor
60000.0,Individual,3716.0,0.0,0.0,19.26,6,C,0.0,252.86,10400,3.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2017,1,manager
43000.0,Individual,1045.0,0.0,0.0,7.7,4,C,1.0,333.53,9900,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,technician
81000.0,Individual,25648.0,0.0,0.0,33.57,10,C,2.0,171.09,5000,5.0,0.0,MORTGAGE,36,4.0,0.0,other,2017,0,analyst
90000.0,Individual,5049.0,0.0,0.0,26.76,2,C,1.0,644.14,28000,7.0,0.0,RENT,60,0.0,0.0,credit_card,2017,0,leader
135000.0,Individual,20520.0,0.0,3.0,21.64,1,C,7.0,402.83,12000,3.0,0.0,MORTGAGE,36,2.0,0.0,credit_card,2016,0,other
122000.0,Individual,26465.0,0.0,2.0,30.01,4,A,7.0,373.22,12000,3.0,0.0,MORTGAGE,36,7.0,0.0,debt_consolidation,2016,0,manager
48000.0,Individual,18390.0,0.0,0.0,14.75,10,B,0.0,351.65,16000,2.0,1.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,1,tech
92000.0,Individual,27963.0,0.0,0.0,14.19,10,C,6.0,614.08,25000,3.0,0.0,MORTGAGE,60,3.0,0.0,medical,2018,1,analyst
73000.0,Individual,10895.0,0.0,1.0,24.12,10,A,1.0,527.01,17500,8.0,0.0,MORTGAGE,36,4.0,0.0,credit_card,2017,0,administrator
51000.0,Individual,4611.0,0.0,1.0,27.32,6,E,1.0,557.28,13925,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,tech
45000.0,Individual,10583.0,0.0,0.0,12.08,1,C,1.0,431.15,19000,3.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,1,teacher
55000.0,Individual,53698.0,0.0,1.0,12.92,3,D,1.0,994.06,27500,1.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2016,0,other
180000.0,Individual,9748.0,0.0,0.0,19.47,10,A,5.0,602.3,20000,5.0,0.0,RENT,36,2.0,0.0,debt_consolidation,2016,0,manager
28366.0,Individual,8831.0,0.0,0.0,19.85,10,C,4.0,205.04,6000,6.0,0.0,MORTGAGE,36,4.0,0.0,credit_card,2017,0,clerk
36000.0,Individual,2852.0,0.0,0.0,17.0,10,D,4.0,605.28,16200,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2018,0,other
90000.0,Individual,9529.0,0.0,0.0,7.05,1,E,1.0,1386.79,35000,3.0,0.0,OWN,36,2.0,0.0,credit_card,2016,0,analyst
90000.0,Individual,20678.0,0.0,0.0,31.48,9,C,1.0,233.1,10000,2.0,0.0,MORTGAGE,60,3.0,0.0,credit_card,2017,0,planner
120000.0,Individual,88563.0,0.0,0.0,3.67,3,D,7.0,1252.56,35000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,practitioner
110000.0,Individual,14111.0,0.0,1.0,22.14,10,C,1.0,99.63,3000,2.0,0.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2016,0,consultant
125000.0,Individual,5167.0,0.0,0.0,6.89,1,B,6.0,578.7,18000,3.0,0.0,RENT,36,3.0,0.0,major_purchase,2016,0,manager
102900.0,Individual,4274.0,0.0,0.0,27.48,8,B,5.0,824.05,25000,6.0,0.0,MORTGAGE,36,0.0,0.0,home_improvement,2016,1,driver
72000.0,Individual,101550.0,0.0,0.0,3.86,10,D,6.0,37.16,1000,3.0,0.0,MORTGAGE,36,5.0,0.0,renewable_energy,2017,0,other
83000.0,Joint App,7169.0,0.0,0.0,31.78,10,C,0.0,920.19,40000,6.0,0.0,MORTGAGE,60,0.0,0.0,credit_card,2016,0,executive
38000.0,Individual,1956.0,0.0,0.0,35.85,10,C,2.0,215.08,6200,2.0,0.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2017,0,supervisor
48000.0,Individual,2045.0,0.0,0.0,9.1,2,B,5.0,199.26,6000,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,driver
50000.0,Individual,3562.0,0.0,0.0,23.4,1,C,2.0,512.6,15000,4.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,manager
150000.0,Individual,14324.0,0.0,0.0,5.9,10,B,0.0,697.27,33000,2.0,0.0,RENT,60,0.0,0.0,credit_card,2015,1,officer
40936.0,Individual,5967.0,0.0,0.0,12.05,2,D,4.0,185.98,5175,2.0,0.0,RENT,36,0.0,0.0,other,2015,1,carrier
55000.0,Individual,9133.0,0.0,0.0,3.47,2,A,3.0,387.91,12500,4.0,0.0,RENT,36,0.0,0.0,house,2018,0,other
90000.0,Individual,2421.0,0.0,0.0,4.44,4,B,3.0,164.62,5000,2.0,0.0,MORTGAGE,36,0.0,0.0,moving,2016,0,other
60000.0,Individual,8971.0,0.0,0.0,14.64,1,A,0.0,131.56,4200,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,0,analyst
65000.0,Individual,5322.0,0.0,1.0,18.98,3,D,8.0,352.41,14400,3.0,0.0,OWN,60,0.0,0.0,debt_consolidation,2016,1,manager
90000.0,Individual,86610.0,0.0,1.0,1.03,8,C,0.0,597.78,18000,3.0,0.0,MORTGAGE,36,3.0,0.0,major_purchase,2016,0,agent
54000.0,Individual,4217.0,0.0,1.0,16.49,4,D,4.0,181.9,5000,4.0,0.0,OWN,36,2.0,0.0,other,2018,0,services
90000.0,Individual,2507.0,0.0,0.0,27.69,10,A,2.0,202.72,10000,5.0,0.0,MORTGAGE,60,3.0,0.0,home_improvement,2017,0,service
73686.0,Individual,6890.0,0.0,0.0,31.34,10,B,0.0,681.76,21000,3.0,0.0,MORTGAGE,36,4.0,0.0,debt_consolidation,2017,0,specialist
35000.0,Joint App,6871.0,0.0,0.0,32.2,1,C,0.0,950.06,28000,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,driver
96000.0,Individual,40452.0,0.0,0.0,16.05,3,A,0.0,328.5,10500,1.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,operator
30000.0,Individual,1076.0,0.0,0.0,14.32,3,C,2.0,268.06,8000,2.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2018,0,other
49000.0,Individual,866.0,0.0,0.0,17.84,2,E,9.0,759.96,25000,5.0,0.0,RENT,60,0.0,0.0,major_purchase,2018,0,nurse
40000.0,Individual,4511.0,0.0,0.0,15.18,3,B,0.0,424.26,20000,2.0,0.0,RENT,60,0.0,0.0,vacation,2017,1,server
85000.0,Individual,15992.0,0.0,0.0,9.94,4,A,0.0,309.74,10000,2.0,0.0,MORTGAGE,36,1.0,0.0,vacation,2017,0,technician
90000.0,Individual,5040.0,0.0,0.0,20.76,1,D,1.0,497.96,19200,4.0,1.0,RENT,60,0.0,0.0,debt_consolidation,2016,0,advisor
35000.0,Individual,3449.0,2.0,1.0,24.01,10,B,0.0,255.0,8000,5.0,0.0,RENT,36,0.0,1.0,credit_card,2016,0,clerk
109000.0,Individual,37902.0,0.0,0.0,13.41,10,A,5.0,647.37,21000,3.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2015,0,executive
88000.0,Individual,20085.0,0.0,0.0,17.37,3,A,4.0,619.93,20000,4.0,0.0,MORTGAGE,36,6.0,0.0,debt_consolidation,2015,1,manager
50000.0,Individual,4353.0,0.0,0.0,19.8,8,B,7.0,227.49,7000,2.0,0.0,OWN,36,0.0,0.0,home_improvement,2016,0,assistant
96000.0,Individual,22739.0,0.0,0.0,14.55,10,G,4.0,558.29,17000,7.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2018,0,manager
61000.0,Individual,14126.0,0.0,1.0,21.74,10,E,8.0,709.06,26825,6.0,0.0,MORTGAGE,60,3.0,0.0,debt_consolidation,2016,0,estimator
88000.0,Individual,5564.0,0.0,0.0,24.86,10,E,6.0,987.27,25000,4.0,1.0,MORTGAGE,36,7.0,0.0,debt_consolidation,2016,0,other
166000.0,Individual,29161.0,0.0,0.0,14.6,4,C,4.0,1040.7,30000,6.0,1.0,MORTGAGE,36,2.0,0.0,credit_card,2018,0,architect
52000.0,Joint App,22978.0,0.0,0.0,27.44,1,A,9.0,511.29,26000,7.0,0.0,MORTGAGE,60,1.0,0.0,credit_card,2018,0,supervisor
35000.0,Individual,712.0,0.0,0.0,16.9,8,D,8.0,268.07,10500,8.0,0.0,RENT,60,0.0,0.0,debt_consolidation,2016,0,worker
80000.0,Individual,4947.0,0.0,1.0,13.8,3,D,4.0,1150.54,32275,0.0,0.0,RENT,36,1.0,0.0,other,2016,0,driver
37000.0,Individual,1483.0,0.0,0.0,24.26,10,F,1.0,315.54,10000,2.0,1.0,RENT,60,0.0,0.0,debt_consolidation,2017,1,lead
85000.0,Individual,21280.0,0.0,0.0,22.82,10,B,1.0,336.06,10500,5.0,0.0,OWN,36,1.0,0.0,debt_consolidation,2017,0,nurse
350000.0,Individual,23336.0,0.0,0.0,4.61,6,A,0.0,1180.5,39200,3.0,0.0,MORTGAGE,36,2.0,0.0,other,2017,0,executive
24000.0,Individual,9642.0,0.0,0.0,16.63,9,C,0.0,265.18,7750,4.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2017,1,other
68000.0,Individual,14264.0,0.0,0.0,20.56,10,C,1.0,389.01,16000,2.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,0,administrator
90000.0,Individual,31537.0,0.0,0.0,18.27,6,B,1.0,743.9,22400,7.0,1.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2017,0,officer
205000.0,Individual,9061.0,0.0,0.0,13.57,1,D,7.0,990.94,26000,4.0,1.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2018,0,president
61000.0,Individual,13781.0,0.0,0.0,20.4,8,C,0.0,505.34,15000,4.0,0.0,RENT,36,1.0,0.0,debt_consolidation,2016,1,teacher
95400.0,Individual,10042.0,0.0,0.0,19.95,3,B,2.0,1153.67,35000,4.0,0.0,RENT,36,3.0,0.0,debt_consolidation,2016,0,planner
62000.0,Individual,11037.0,0.0,0.0,17.16,10,C,5.0,547.28,22500,4.0,0.0,MORTGAGE,60,2.0,0.0,debt_consolidation,2018,1,foreman
99376.0,Individual,1984.0,0.0,0.0,18.61,10,B,4.0,659.24,20000,10.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,engineer
140000.0,Individual,40004.0,0.0,0.0,19.46,4,C,5.0,678.61,30000,3.0,0.0,MORTGAGE,60,2.0,0.0,debt_consolidation,2017,0,officer
40000.0,Individual,3245.0,0.0,0.0,32.37,1,D,4.0,457.87,12400,2.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,1,technician
32000.0,Individual,2855.0,0.0,0.0,13.43,10,A,0.0,94.83,3000,2.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,lead
52200.0,Individual,10767.0,0.0,0.0,5.03,10,C,4.0,234.58,7000,2.0,1.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2017,0,manager
43769.0,Individual,14347.0,0.0,0.0,6.95,8,B,4.0,376.45,11500,4.0,1.0,MORTGAGE,36,3.0,0.0,debt_consolidation,2016,0,associate
65170.0,Individual,8066.0,0.0,0.0,32.76,7,G,3.0,520.47,16400,7.0,0.0,OWN,60,3.0,0.0,debt_consolidation,2016,0,agent
80000.0,Individual,10590.0,0.0,1.0,23.12,10,D,2.0,496.95,20000,3.0,0.0,MORTGAGE,60,0.0,0.0,debt_consolidation,2016,1,mechanic
62500.0,Individual,1328.0,0.0,0.0,15.82,8,A,1.0,225.26,7200,3.0,0.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2016,1,operator
49000.0,Joint App,29234.0,0.0,0.0,3.99,10,E,5.0,313.83,8000,2.0,0.0,MORTGAGE,36,1.0,0.0,debt_consolidation,2016,0,mechanic
120000.0,Individual,13559.0,0.0,0.0,11.97,3,C,2.0,701.67,20650,5.0,0.0,MORTGAGE,36,3.0,0.0,major_purchase,2017,0,consultant
82000.0,Individual,876.0,0.0,0.0,6.35,10,E,1.0,280.42,10000,3.0,0.0,RENT,60,1.0,0.0,debt_consolidation,2017,0,manager
48000.0,Individual,526.0,0.0,0.0,6.75,4,B,1.0,320.01,10000,5.0,1.0,MORTGAGE,36,0.0,0.0,debt_consolidation,2018,0,dispatcher
200000.0,Individual,26471.0,0.0,0.0,10.15,9,A,3.0,793.33,25350,2.0,0.0,MORTGAGE,36,3.0,0.0,credit_card,2016,0,officer
124000.0,Individual,2801.0,0.0,1.0,14.26,1,C,0.0,348.18,10000,7.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,operations
95000.0,Individual,10201.0,0.0,0.0,15.07,2,D,8.0,425.34,16400,5.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,1,other
41000.0,Individual,9712.0,0.0,0.0,6.36,10,C,0.0,139.26,4100,0.0,0.0,RENT,36,0.0,0.0,other,2018,0,operator
125000.0,Individual,3326.0,0.0,0.0,7.04,10,C,0.0,1204.06,35000,6.0,0.0,RENT,36,2.0,0.0,debt_consolidation,2016,0,officer
52000.0,Individual,3158.0,0.0,0.0,11.17,2,C,1.0,172.09,5000,4.0,0.0,RENT,36,0.0,0.0,moving,2016,1,technician
120000.0,Individual,18951.0,0.0,0.0,17.42,6,A,1.0,469.98,15000,4.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,0,manager
62379.0,Individual,12716.0,0.0,0.0,13.45,6,E,1.0,738.04,25000,4.0,0.0,MORTGAGE,60,1.0,0.0,debt_consolidation,2016,1,manager
26000.0,Individual,83.0,0.0,0.0,3.28,10,A,4.0,74.54,2400,3.0,0.0,OWN,36,0.0,0.0,home_improvement,2016,0,driver
66000.0,Individual,3276.0,0.0,0.0,17.6,10,A,2.0,296.29,9600,4.0,0.0,RENT,36,0.0,0.0,credit_card,2016,0,specialist
140000.0,Individual,21263.0,0.0,2.0,20.11,10,B,6.0,261.57,8000,4.0,1.0,MORTGAGE,36,5.0,0.0,home_improvement,2017,0,manager
78000.0,Individual,18805.0,0.0,0.0,36.4,10,E,1.0,655.14,25000,1.0,0.0,RENT,60,1.0,0.0,other,2016,1,specialist
60000.0,Individual,2505.0,0.0,0.0,24.46,4,C,1.0,145.7,4200,6.0,1.0,MORTGAGE,36,0.0,0.0,credit_card,2017,1,production
62000.0,Individual,19926.0,0.0,0.0,30.45,4,C,2.0,269.09,8000,3.0,0.0,MORTGAGE,36,2.0,0.0,debt_consolidation,2016,1,other
25500.0,Individual,2494.0,0.0,0.0,20.09,5,C,2.0,240.88,7000,3.0,1.0,OWN,36,0.0,0.0,home_improvement,2015,0,analyst
250000.0,Individual,23131.0,0.0,0.0,8.57,4,C,2.0,982.53,40000,1.0,0.0,MORTGAGE,60,1.0,0.0,home_improvement,2018,0,other
73000.0,Individual,11863.0,0.0,0.0,23.15,8,C,4.0,389.26,16000,5.0,0.0,MORTGAGE,60,1.0,0.0,credit_card,2017,0,manager
96000.0,Individual,11193.0,0.0,1.0,10.85,10,C,5.0,224.27,6600,7.0,1.0,MORTGAGE,36,3.0,0.0,other,2017,0,painter
130000.0,Individual,20964.0,0.0,0.0,8.72,10,B,3.0,943.42,30000,4.0,1.0,MORTGAGE,36,5.0,0.0,credit_card,2016,0,manger
40000.0,Individual,3170.0,0.0,0.0,29.1,1,B,1.0,263.78,8000,4.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2017,1,manager
68000.0,Individual,1168.0,0.0,0.0,7.41,7,D,1.0,776.61,22000,2.0,1.0,RENT,36,0.0,0.0,debt_consolidation,2016,0,driver
68000.0,Individual,3021.0,0.0,0.0,22.93,10,B,1.0,92.26,2800,6.0,0.0,RENT,36,1.0,0.0,debt_consolidation,2017,0,clerk
82750.0,Individual,13855.0,0.0,0.0,14.39,10,A,3.0,602.3,20000,6.0,0.0,MORTGAGE,36,4.0,0.0,debt_consolidation,2016,0,specialist
165000.0,Individual,18517.0,0.0,2.0,6.02,2,C,0.0,344.17,10000,3.0,0.0,RENT,36,4.0,0.0,moving,2016,0,engineer
52000.0,Individual,9047.0,0.0,0.0,1.15,10,A,1.0,180.69,6000,2.0,0.0,MORTGAGE,36,4.0,0.0,other,2017,0,manager
120000.0,Individual,6142.0,0.0,0.0,19.43,10,B,4.0,637.58,20000,1.0,0.0,OWN,36,0.0,0.0,credit_card,2016,1,other
51000.0,Individual,4919.0,0.0,0.0,21.06,10,B,4.0,160.75,5000,4.0,0.0,OWN,36,0.0,0.0,debt_consolidation,2016,1,clerk
52000.0,Individual,26105.0,0.0,0.0,11.5,10,C,3.0,679.58,20000,2.0,0.0,MORTGAGE,36,5.0,0.0,debt_consolidation,2018,0,specialist
60000.0,Individual,1622.0,0.0,4.0,16.67,1,C,6.0,546.77,16000,1.0,0.0,RENT,36,0.0,0.0,debt_consolidation,2016,1,attendant
99000.0,Individual,11283.0,0.0,0.0,12.96,6,B,1.0,757.16,35000,7.0,0.0,MORTGAGE,60,3.0,0.0,home_improvement,2016,0,developer
