max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education
4,3,106.0401699,14.69272387,0,1,1,3
2,1.333333333,43.63718694,30.5648331,0,0,0,1
2,1.333333333,27.19845382,12.37562207,1,0,1,4
3,1.666666667,33.90722194,4.969677415,1,0,1,1
1,1,9.936136445,0.656653289,0,0,0,1
1,1,24.91877375,5.527538228,0,0,0,1
1,1,23.38378205,8.271430668,0,0,1,1
2,1.2,107.8597918,54.1027851,1,0,1,1
3,2,40.08083759,11.92427201,0,0,0,4
1,1,12.91057204,13.41028503,0,1,1,1
2,2,22.68366136,22.01141874,1,1,1,3
1,1,39.8058252,35.57873923,1,1,0,1
1,1,49.77581281,12.95635137,0,0,0,2
3,2.333333333,62.59453434,17.35600379,1,0,0,3
5,1.777777778,166.6784061,166.4428898,1,0,1,1
2,1.333333333,51.17943764,24.16274421,0,0,1,1
1,1,7.08641187,5.3193549,1,0,0,2
1,1,3.308452636,2.7783129,0,1,1,1
1,1,47.92063205,49.76519092,0,0,1,1
5,2.333333333,389.3867589,106.2403749,0,1,1,4
1,1,21.64988067,2.859584293,1,0,1,1
1,1,6.559425748,6.120435408,0,0,1,1
1,1,8.224269157,8.594163402,0,0,1,2
2,1.666666667,21.38375107,7.251296357,0,0,1,2
2,1.666666667,62.89298274,50.13662691,0,1,1,2
5,3,76.40786075,53.52328637,1,0,0,3
2,2,23.00449755,14.43618537,1,0,1,3
3,1.666666667,88.11416479,61.77322035,1,0,1,1
2,1.666666667,30.71245647,21.52423652,1,0,1,1
2,1.5,66.32615408,11.05756755,0,1,1,2
1,1,34.97301469,35.13526603,0,1,1,4
4,2.333333333,126.8610459,22.2113241,0,0,0,2
1,1,7.094658387,4.854433536,0,0,0,2
4,2.5,41.16894881,14.73784822,1,1,1,2
3,2,151.9420453,109.4912107,0,1,1,1
1,1,30.62112621,30.6594774,0,0,0,4
1,1,11.87129941,2.435565152,1,0,1,1
1,1,23.84565928,16.90782158,0,0,1,2
1,1,17.66104302,3.08101091,0,0,1,1
1,1,16.91037043,8.234221483,0,0,1,1
2,1.25,73.3806977,63.31108312,0,1,0,1
2,1.5,36.55844964,29.19317023,0,0,1,2
1,1,40.29094225,3.868103668,0,0,0,1
1,1,12.24548903,2.936384054,0,0,1,2
4,2,93.09032345,92.78871593,1,0,1,1
2,1.333333333,59.28853353,44.5611979,0,0,0,2
1,1,9.305055859,6.41591038,0,1,0,2
2,2,34.50677874,26.02552576,1,0,0,1
2,1.5,51.24872368,45.86330039,0,0,0,1
3,2.333333333,27.38801108,9.687082787,1,0,1,2
4,2.25,148.9514442,42.95791977,1,0,0,1
2,1.5,42.38833296,32.99458006,0,0,0,1
3,1.4,170.9433167,142.9421843,1,1,1,2
2,1.666666667,64.451219,11.6465362,0,0,1,3
3,1.666666667,53.06965405,37.03397549,1,1,1,1
4,2.333333333,47.35484418,25.39849688,1,0,0,2
1,1,34.90597877,9.770005076,0,1,1,4
3,1.857142857,254.5432668,277.6800279,1,1,1,1
1,1,9.802452114,5.179270441,0,0,1,1
1,1,7.329046499,6.785022332,0,0,1,2
1,1,31.96312229,14.24105433,0,0,0,1
1,1,10.9049802,8.399639164,0,0,1,4
1,1,10.81016294,2.940898585,1,1,1,1
1,1,10.06082247,10.41905098,0,0,1,1
1,1,14.25985178,7.027926346,1,0,1,1
1,1,6.011113992,3.623476066,0,0,1,2
1,1,13.0971428,11.06065901,0,0,0,3
1,1,15.546206,1.272150431,0,0,1,1
1,1,22.57888134,19.66674002,0,0,0,4
1,1,11.48706411,9.440379126,1,0,0,2
2,1.25,81.00357535,11.188286,0,0,1,2
2,2,52.81113426,12.20349346,0,0,0,2
4,2,169.7836897,75.5902789,1,0,1,1
1,1,8.071418378,8.794171245,0,0,1,1
2,1.5,39.27477175,38.81818449,1,0,1,2
1,1,27.80211321,14.38419684,0,0,1,3
2,1.333333333,48.82835271,17.88684774,0,0,0,1
1,1,5.440608672,0.382744289,0,0,1,1
4,2,55.02287465,20.13585708,1,0,0,2
3,2,46.42703278,14.2146069,1,0,1,1
1,1,44.17381937,39.23879251,0,0,0,3
4,2.333333333,119.4322868,89.23849261,0,0,1,1
2,1.5,31.4187954,5.510693442,0,1,1,1
2,1.666666667,44.3737104,45.75609731,1,0,1,3
2,1.333333333,43.03912567,23.06597737,0,0,1,1
2,1.2,80.22827331,46.57395193,1,1,1,4
2,1.333333333,55.28893822,47.65692698,0,0,1,4
2,2,6.426934593,5.416306638,0,1,1,1
2,1.5,17.70435288,7.371376693,1,1,1,1
2,1.25,74.21437584,67.87155799,0,1,1,3
5,2.5,231.4162377,63.31662335,1,1,1,3
1,1,6.5654217,6.821413252,0,0,1,1
4,2,90.56943917,97.24015611,1,1,1,1
3,2,92.51649286,57.89307578,0,0,1,3
1,1,9.412952869,1.301463706,0,1,1,3
2,2,15.26543548,9.406431865,1,1,1,2
2,1.5,51.41229642,29.01538153,0,0,1,3
2,2,22.40355057,6.939501699,0,0,0,2
1,1,25.02952634,13.22126006,0,0,0,3
3,1.75,89.07141324,27.09068073,0,1,1,4
2,1.333333333,40.04257077,22.55187888,1,0,0,4
2,1.2,88.76272009,33.70685422,0,0,1,1
2,1.666666667,73.13657849,18.79836741,0,0,1,2
2,1.333333333,68.16845885,46.237146,1,0,0,1
2,1.25,34.35639583,27.88105877,0,0,1,2
1,1,29.16390572,8.215171695,0,1,1,2
1,1,12.4919978,6.122991521,0,0,0,1
2,1.25,60.83429264,4.19224413,0,0,1,1
2,1.375,175.1982952,165.5171501,0,0,1,1
4,4,30.2899943,18.42085409,0,1,1,2
1,1,3.806014464,3.122683798,0,0,1,2
1,1,10.30547865,3.105874805,0,0,1,1
3,1.333333333,184.8535904,181.9729131,0,0,1,2
5,3.5,68.49983617,31.10538759,0,1,0,3
2,1.5,17.80951066,11.11805502,1,1,1,2
3,1.8,88.36581368,7.695900734,0,1,1,1
1,1,9.010357993,1.437857536,0,0,0,2
1,1,6.658104921,2.226668865,0,0,1,2
2,1.2,58.52194193,8.468674148,0,0,0,1
1,1,23.1540582,16.51560425,0,0,0,2
1,1,12.46643399,9.308969864,1,0,1,4
1,1,34.78276231,8.397246804,0,0,0,4
2,1.4,100.7230383,6.058838339,1,0,1,1
1,1,13.01334471,13.86753913,0,0,1,1
2,1.666666667,52.91728163,42.71320322,0,0,1,1
1,1,15.03591167,5.879468418,0,0,1,1
2,2,11.43026999,6.920257537,1,1,0,2
2,2,31.55707001,5.151409361,0,0,1,3
2,2,17.86064172,19.42123604,0,0,1,2
2,1.75,70.43677698,5.816516449,0,1,0,2
4,2,96.23453411,44.51606265,0,0,1,4
1,1,46.80012203,36.71571335,0,0,1,2
3,2,72.29992779,31.30911546,1,0,1,1
2,1.5,15.75341565,5.430728727,1,0,0,1
2,1.166666667,145.7701675,146.8268558,0,0,1,2
1,1,5.869959589,1.528310028,0,0,0,2
2,1.333333333,38.16184504,37.80887461,0,0,1,1
2,2,18.48635867,17.68080576,0,1,1,2
2,1.4,48.40257614,34.03938013,0,0,0,2
2,1.25,57.38038665,14.05152374,0,1,0,1
2,1.5,24.0641772,2.369632331,1,0,1,1
1,1,7.778794489,3.750508313,0,1,1,1
4,2.2,63.46608785,21.28734788,1,1,1,2
1,1,51.36893755,13.41627863,0,0,0,4
2,1.4,118.645414,106.0753438,1,1,1,1
1,1,7.5182438,1.951004584,0,0,1,1
2,1.333333333,35.98478938,13.23418179,0,0,1,1
2,1.333333333,47.5450345,30.87549077,0,1,0,2
2,1.666666667,52.84279428,22.4110773,0,0,1,1
4,2.5,25.8953421,7.515214515,0,1,0,4
1,1,7.834524417,7.412809036,0,1,1,1
5,2.333333333,123.8772049,45.63969441,1,1,1,3
1,1,5.094464066,1.319743257,0,1,1,2
1,1,16.94021055,12.40439196,0,1,1,4
2,2,6.667444393,6.557463591,1,1,1,1
1,1,27.75747747,13.98590939,0,0,1,2
1,1,19.894602,20.63629251,0,1,1,1
1,1,17.26118891,18.43358743,0,1,0,1
1,1,69.60991885,67.00489938,0,0,0,2
1,1,19.03051153,10.98271845,0,0,0,2
2,2,19.60348328,4.162780496,0,0,1,1
2,2,9.577055244,4.928499368,1,0,1,1
1,1,8.125739651,8.232090791,0,1,1,1
4,1.625,332.6170427,183.6121357,1,1,1,1
2,1.25,37.39439785,36.96794338,0,0,0,1
2,1.166666667,37.29197652,8.592963293,0,1,1,2
2,1.333333333,29.57688732,21.46244737,0,1,1,2
3,1.4,85.20836971,58.7271679,1,1,0,2
2,1.333333333,41.612444,21.20761033,0,1,1,1
2,1.5,40.93850847,5.650576354,0,0,0,1
4,3,111.3010925,82.49289555,1,0,1,3
2,1.5,21.59947936,23.07634023,0,0,0,1
1,1,13.5474795,9.798680439,0,1,1,1
2,1.2,106.1109435,44.43197549,0,1,1,1
4,1.75,110.0154729,37.45727149,1,0,0,1
2,1.333333333,22.09642791,19.00864917,0,1,1,4
1,1,19.27987783,9.956227772,0,0,1,1
4,2.666666667,121.8588286,12.55781851,1,0,0,1
1,1,13.11286506,4.335216987,0,0,1,1
1,1,30.0338989,12.25427319,1,1,0,1
1,1,13.1984214,0.86333757,0,0,0,2
2,1.666666667,53.10351496,32.59903209,0,0,1,2
2,2,41.81352032,27.28593022,1,0,0,4
2,1.333333333,35.07459211,27.49319477,1,0,1,1
2,2,10.95573404,3.631824356,0,0,0,4
3,1.666666667,43.74444594,27.81555823,1,1,0,2
1,1,4.891276581,3.696879927,0,1,1,2
3,2,39.99820341,16.84623476,1,0,1,1
5,2.75,250.0338557,106.6638544,1,1,1,1
2,1.5,14.38691334,13.45149201,1,1,0,3
1,1,12.8610228,7.305825323,0,0,0,1
2,1.5,59.16209564,21.74397303,0,0,1,4
1,1,77.22097565,22.50578755,0,0,1,1
1,1,24.12283966,3.522874493,1,1,1,2
1,1,16.02634127,7.666664354,1,0,1,1
1,1,8.432453725,7.241000797,0,1,0,1
1,1,20.885425,9.999644298,1,0,1,1
2,1.5,13.11305197,6.902259452,1,1,1,1
3,1.6,195.1054921,59.51953352,1,0,0,1
2,2,17.0305503,12.3004813,1,0,1,2
1,1,7.874950624,5.746926419,1,1,1,1
1,1,23.09452831,8.697810326,1,1,1,4
4,2.4,138.1290455,65.5775716,1,0,1,1
2,1.5,27.45245306,23.56310561,1,1,1,1
1,1,5.629315023,1.939356307,0,0,1,1
2,1.333333333,47.99280923,21.61625276,1,1,0,1
2,2,44.62749609,33.48635266,0,0,1,1
1,1,11.38634946,8.111354505,1,0,1,1
1,1,19.78099652,1.680103623,1,0,1,1
1,1,4.438134592,4.792525646,0,0,0,1
2,1.25,76.44268052,60.89786304,0,0,1,2
1,1,14.53331677,12.42678227,0,1,1,2
2,1.5,12.66864149,7.89303111,0,1,1,4
1,1,11.88940563,8.980623008,0,1,0,3
2,1.25,80.61006806,22.7219578,1,0,1,3
1,1,36.73956392,8.545239277,0,0,1,1
1,1,14.25284897,14.45756546,0,0,1,1
1,1,61.71098803,48.25921689,0,0,0,1
3,1.75,133.4554807,69.22864944,1,0,0,1
4,1.833333333,229.0908161,37.33895616,0,0,1,2
2,1.5,21.82577235,18.3003005,1,1,1,1
1,1,10.64501578,8.081113855,0,0,1,1
2,2,6.628586595,1.244412569,0,1,1,1
3,2,34.35508734,34.99422522,1,0,1,2
2,1.5,41.57794601,40.16128401,0,1,0,1
5,1.666666667,306.8553133,137.9711177,1,0,0,2
2,1.5,143.6093782,80.86238095,0,0,1,2
2,1.333333333,18.01967342,5.621704874,0,0,0,2
1,1,10.61912093,7.133273884,1,0,1,2
1,1,21.98942134,24.03440459,1,0,1,1
1,1,12.06376858,9.345651823,0,0,1,2
2,1.5,102.4820362,16.73130683,1,1,0,2
5,2.666666667,175.2505021,112.6040021,1,1,0,4
1,1,23.13471533,24.47788862,0,1,1,3
2,2,16.96857368,6.936838942,0,0,1,1
2,1.333333333,75.95963031,37.16234777,0,0,1,2
4,2.25,57.89737774,53.92370138,1,1,0,1
1,1,6.407505326,1.433713123,0,0,1,1
2,1.5,68.08022576,8.343954272,0,0,1,1
1,1,20.35984905,8.981035375,1,1,1,1
1,1,90.95780681,9.2322389,0,0,0,2
1,1,53.40951491,7.440126184,0,1,1,1
2,1.142857143,171.9189913,118.6350912,0,1,0,1
1,1,15.66386529,9.501578421,0,0,1,1
1,1,27.00440923,5.946119947,0,1,0,2
2,1.4,44.08874452,2.405297639,1,0,1,3
1,1,17.76482646,0.913088771,0,1,1,1
2,1.5,33.23490116,31.3053606,0,1,1,2
3,2,74.8830817,77.74521357,1,1,1,1
4,2.5,24.00554356,20.66337556,1,0,1,2
1,1,35.63927562,26.5279382,0,0,1,1
2,2,23.75082727,17.85332938,1,1,1,1
2,1.333333333,19.05119737,19.90876524,1,1,1,1
1,1,6.030990151,1.566025351,0,1,0,1
1,1,11.72533115,5.774150264,0,1,1,1
1,1,38.88642649,18.56265901,0,0,0,1
2,1.166666667,153.1782594,108.2898053,0,0,1,2
1,1,50.70219775,48.87953732,0,0,1,3
2,1.666666667,27.57045153,28.44892784,0,0,0,2
1,1,3.880272972,4.073016443,0,1,1,3
1,1,8.980750557,6.597449188,0,1,0,3
2,1.75,29.70933245,20.02452379,0,1,1,1
1,1,3.863826465,2.486265044,0,1,1,2
4,1.75,115.5491638,101.8009858,0,0,1,1
2,1.5,39.05736183,32.75010392,1,1,1,2
3,1.8,186.8102495,70.56656888,1,0,1,3
4,2.333333333,111.3956563,68.62916294,0,0,0,1
2,1.4,66.67849467,7.843889662,0,0,1,1
1,1,12.24389815,12.29140749,1,0,1,1
4,2.5,111.9049643,76.40531679,0,0,1,1
1,1,34.57713108,7.967356755,0,0,1,4
1,1,3.109688014,1.364711827,1,1,1,4
3,3,28.79893493,21.34679535,1,0,1,3
3,1.666666667,104.8716151,73.8632385,1,0,1,2
3,1.8,179.0856773,44.64124924,0,1,1,2
2,1.333333333,78.80341776,72.02090699,0,0,1,1
1,1,22.73368754,2.833348071,0,0,0,2
2,1.666666667,73.3252594,39.36952706,0,0,1,2
1,1,3.483398409,1.652914541,0,0,1,1
4,2.75,97.3986346,57.06728802,0,0,1,1
3,1.666666667,65.3054105,63.33809745,1,1,1,3
4,2,70.95812571,77.88476986,0,0,0,2
1,1,12.70314651,8.266255078,0,1,0,3
2,1.4,125.3516345,75.38842136,0,0,0,3
1,1,21.8354911,7.953706741,0,0,0,1
3,2.166666667,213.7767697,154.2293348,1,0,1,2
2,1.333333333,56.79128726,34.70847888,0,1,1,3
1,1,11.38859107,2.16821143,1,0,1,2
1,1,4.033118203,2.77264834,0,0,1,2
1,1,6.624392441,4.118687065,0,0,0,1
2,2,18.37530931,12.87657014,1,0,1,1
2,2,26.22710762,12.3450733,0,0,1,4
1,1,23.45696003,3.276771624,1,0,1,1
1,1,12.73469146,8.322558589,0,1,0,1
2,1.5,29.85405736,2.485772356,1,1,1,2
1,1,12.27629269,1.134205879,1,1,1,1
1,1,12.66460206,11.69228197,0,1,1,1
3,3,35.37240686,13.61189191,0,0,0,2
1,1,31.676075,9.413853799,0,0,1,1
2,1.333333333,20.66359313,16.72506098,0,1,1,2
3,2,54.58000771,39.40138885,1,1,0,2
2,1.5,96.6752877,64.04724052,1,1,1,3
3,2,67.85545235,66.85901011,1,0,0,3
4,2,81.7952753,44.05044474,1,0,1,1
1,1,20.33670751,6.167724953,0,0,1,2
1,1,29.67290609,2.97114821,0,1,0,2
2,1.333333333,144.2395386,149.7344596,0,1,1,1
1,1,14.57325789,6.095137021,0,0,1,1
2,1.166666667,39.67763942,10.08952564,0,1,1,3
3,1.75,51.11178801,27.75544037,1,1,1,3
3,2.5,33.7769416,3.817658842,0,1,1,2
1,1,7.510170729,4.957681886,0,0,0,2
1,1,26.19638083,12.13270058,0,0,1,2
2,1.5,47.83823946,4.797963459,0,0,1,2
2,1.5,94.64472747,15.40336545,1,0,1,1
2,1.125,137.2737303,82.82836809,0,1,1,2
1,1,3.7805807,2.334287942,1,0,1,2
1,1,16.83435907,7.798747604,1,0,0,1
3,2.5,60.50106958,42.03448592,1,1,0,1
1,1,13.93689735,10.64838314,0,1,1,1
4,2,83.17161468,18.07888625,1,0,1,1
4,1.6,210.3131396,114.7974266,1,0,1,1
4,2.2,198.5028718,125.6289765,0,1,1,2
1,1,12.82819003,4.297051351,0,1,1,1
2,1.333333333,55.40732494,13.77569053,0,0,0,3
1,1,25.69051323,15.04434356,0,1,1,2
1,1,18.57341676,14.9458388,0,1,1,2
2,2,23.42120962,17.38020429,0,1,0,1
2,1.5,50.98646628,35.23481338,0,0,1,1
3,2.333333333,67.62865598,21.83875803,1,1,1,1
3,1.5,51.94944059,44.54169019,1,0,1,1
2,1.2,96.32660569,105.5431341,0,0,1,1
2,1.333333333,56.47859779,37.9190509,1,0,1,3
2,1.5,21.65553577,7.312998684,1,1,1,4
2,1.5,36.08510535,39.48783663,0,0,1,1
1,1,40.96003498,7.365784701,0,0,1,2
1,1,21.47770705,16.37234822,0,0,0,2
4,1.6,175.4272908,134.8576547,0,0,0,1
3,1.8,85.24645317,60.01658511,0,0,1,1
4,2.666666667,67.59646667,70.4054934,1,0,1,1
2,1.25,55.54745824,33.12606351,0,0,0,1
1,1,11.34701904,3.758328714,0,0,1,4
3,1.428571429,74.7436308,26.55561802,1,0,1,3
1,1,4.643532497,4.255922824,1,0,1,4
1,1,6.701721353,6.805946974,0,0,1,2
4,2.666666667,42.0173653,22.93390819,1,1,1,1
2,1.666666667,64.47729933,13.94863185,0,0,0,2
2,1.166666667,56.55991356,61.86201675,0,0,1,1
3,3,39.31418472,30.73703753,0,0,1,2
3,1.6,49.04468426,29.53519518,0,0,1,4
1,1,6.576550733,4.184057841,1,0,1,1
1,1,7.486146818,2.692289803,1,1,0,1
1,1,19.53604406,18.39773501,0,0,1,2
2,1.5,24.58863746,22.84320345,1,1,0,3
3,3,10.92238296,11.13042599,1,1,0,1
4,1.75,108.4395516,56.60272335,0,0,1,2
3,1.666666667,32.75303071,28.95362174,1,0,1,1
1,1,13.55730978,8.118830457,1,1,1,1
1,1,3.097164591,0.218872955,1,0,1,1
3,2,99.99355848,51.15085286,1,1,1,2
1,1,13.87309288,7.104610844,1,0,1,2
2,1.333333333,78.57971901,42.06490414,1,0,1,1
3,1.285714286,132.9045289,134.0194632,0,1,1,1
1,1,36.31670041,18.14476809,0,1,0,4
1,1,14.64234325,7.699555383,1,0,1,2
1,1,12.04702595,0.785116752,0,0,0,1
4,2,107.6770023,56.55104685,0,1,1,1
2,1.5,44.91927135,24.19275701,0,0,0,1
2,1.333333333,51.95030483,5.796180472,0,0,1,2
2,1.25,77.98925157,16.29675807,0,0,0,2
2,1.25,76.93498773,39.26152488,1,0,0,1
3,1.4,185.367548,157.1871712,0,0,1,1
1,1,28.34158325,24.52781173,0,1,1,1
4,2.666666667,96.28143096,7.265901113,0,0,1,1
3,1.5,242.6825273,140.1504864,0,0,0,1
2,1.666666667,55.42003153,58.13560085,1,0,1,2
2,2,14.30283787,12.76801292,0,0,1,2
1,1,4.896767811,0.833862818,0,0,1,2
1,1,18.81488595,3.83397371,1,1,1,1
2,1.25,72.22272384,41.02203358,0,0,1,2
2,1.666666667,64.06333022,24.65179649,1,0,1,1
4,2.5,104.8399311,71.40816989,1,0,0,1
1,1,10.11275616,9.33216695,0,1,1,1
2,1.2,56.65892515,7.487590287,0,1,1,1
2,1.25,84.76911027,28.55555753,0,0,1,1
1,1,10.11158997,7.810306395,0,0,1,1
2,1.5,51.00342113,18.17375735,0,0,1,1
3,1.75,45.76473028,49.54363798,0,0,1,2
2,1.4,71.91830741,16.59475,0,0,1,2
2,2,21.24383548,20.10616279,0,0,0,1
5,3.75,80.19977062,70.86924309,1,0,0,1
5,3,62.33346221,60.10943452,1,1,0,4
2,1.2,42.210924,28.51277674,0,1,1,2
2,2,44.69467185,32.19310971,0,1,0,3
2,1.25,49.08294209,26.1905517,0,0,1,1
4,2.5,71.76757815,3.643276307,0,0,1,2
3,1.5,51.6248932,53.0207358,1,0,1,1
1,1,4.753742058,3.743188355,0,1,1,2
3,1.333333333,120.726882,11.87747928,0,0,1,2
2,1.25,44.37304666,45.83009733,1,1,1,1
3,2,93.05762215,16.4581731,1,0,0,1
3,2,22.07829023,8.019215265,0,0,1,2
3,1.666666667,103.433265,10.68131706,1,1,1,2
4,3,27.86928296,11.35795435,1,0,1,1
4,1.75,199.7810595,67.42325019,1,0,0,1
2,1.25,77.31242805,32.8792258,1,0,1,3
1,1,7.549210839,3.205326347,0,0,0,1
1,1,11.222641,9.646094304,0,0,0,2
2,1.2,74.15583984,38.539838,0,0,1,1
3,1.666666667,102.580668,76.17283835,1,0,1,4
4,2.4,261.0677549,32.07955967,1,0,0,2
3,1.5,74.45266987,45.03578117,1,0,1,2
4,3,73.13585626,78.45798833,1,1,1,1
3,1.666666667,39.65443061,15.2269621,0,0,1,1
1,1,43.03966403,12.58391017,0,1,1,2
1,1,7.440828882,4.504016398,0,1,1,1
1,1,25.97804703,10.01071843,0,0,1,1
5,2.5,222.5381533,98.12772668,1,0,0,1
3,2,106.7855349,33.97346744,1,1,0,1
2,1.5,46.02219519,45.88134239,0,1,1,2
5,3,65.95369812,49.10218367,1,0,1,2
5,2.5,60.22857388,39.46674896,0,1,0,1
4,2,62.67940029,27.24818106,0,1,1,1
3,1.4,170.7208626,148.6201359,0,0,1,1
3,3,26.93786801,16.09896232,1,1,0,3
1,1,42.40999954,18.63011775,0,0,1,1
2,1.333333333,20.96231212,9.252143321,0,1,1,2
3,2,107.7109752,20.29926813,1,0,1,1
1,1,26.09641705,21.44808448,0,1,1,4
2,1.5,44.24288919,15.67050828,1,1,1,2
1,1,10.325812,1.566999652,0,1,0,2
1,1,12.8271157,4.862205058,1,0,1,1
2,1.2,41.07339231,20.85576513,1,0,1,1
1,1,7.128631621,2.266025613,1,0,1,2
1,1,24.32040753,13.46491095,0,1,1,2
1,1,17.3113164,3.225707564,0,1,1,2
5,3,188.2307631,202.2678145,1,0,1,1
2,1.333333333,77.40000904,32.43082228,1,0,1,1
4,2.666666667,89.22975602,61.35369521,1,0,1,2
1,1,23.41446186,1.991790858,0,0,1,2
4,2.666666667,154.0584676,116.0810397,1,1,1,1
2,1.5,30.00957137,4.249655317,0,0,1,4
1,1,20.37930324,5.599003141,1,0,0,2
2,1.25,51.6696197,24.92675936,1,0,1,2
2,1.2,60.96691827,53.00262524,0,1,1,2
1,1,3.292220752,1.577154158,0,1,1,2
1,1,10.46969772,5.007159447,0,0,1,1
3,2,53.24258149,31.40354139,0,0,1,2
1,1,18.01911188,13.77861956,1,0,1,1
2,1.333333333,62.60072985,38.34621554,1,0,1,1
2,1.5,28.17781035,9.061159452,0,1,1,4
1,1,46.60327669,21.52592537,0,1,1,1
4,1.8,80.02931813,80.36795781,0,0,1,1
1,1,12.47390282,3.585010007,1,0,1,1
4,2.5,31.15247313,12.23480459,1,0,1,2
1,1,19.22312397,8.620871685,1,1,1,2
2,1.5,23.7401014,9.487321988,0,0,1,2
4,2.25,141.8244427,46.06958064,0,0,0,1
2,1.090909091,91.1984033,77.83171881,0,1,1,3
4,2,115.4986366,10.09883689,0,1,1,2
1,1,25.46002981,2.047336105,0,0,1,1
2,1.333333333,32.67674216,8.363509881,1,0,0,4
2,1.75,84.90908372,63.19039717,1,0,0,1
4,2.5,94.49486888,61.95245938,0,0,0,1
1,1,63.36456731,32.15422708,0,0,0,2
1,1,11.01241194,11.57278567,0,0,1,4
2,1.5,29.22322447,24.80677681,1,1,0,2
4,2,152.1258788,90.47468456,1,1,1,1
1,1,9.519196047,4.582555964,0,0,1,2
1,1,8.090374241,8.002043795,0,0,1,2
4,2.666666667,75.81838715,80.59124909,1,1,0,1
2,1.5,88.89856588,84.06794297,0,0,1,2
2,1.5,47.37123814,44.41226439,1,1,1,2
4,1.666666667,158.3728781,57.29598014,1,1,1,1
2,2,13.12204571,11.37826883,0,0,0,1
2,1.25,40.9177889,25.04007177,0,0,0,2
3,1.6,192.4191699,82.32684313,0,1,1,3
1,1,5.965294538,3.99484854,0,0,1,1
3,1.6,92.67335151,78.70178208,1,0,0,1
2,1.333333333,24.2994684,12.49522677,0,0,1,2
4,1.571428571,310.0704781,183.479127,1,0,0,1
4,1.666666667,242.875532,88.99650255,0,1,1,1
4,2,238.9062528,262.7026772,1,1,1,1
2,1.5,38.90015543,11.02516206,0,1,0,4
1,1,5.96413332,1.021626829,0,0,1,3
4,2.333333333,121.9510767,73.08887006,1,0,0,1
1,1,11.61446174,6.329289534,0,0,0,2
3,1.375,107.3398172,109.1000711,0,1,0,2
1,1,8.797105751,2.99510378,0,0,1,1
1,1,9.813912382,8.700224341,0,0,1,2
5,2.666666667,143.4841849,77.31554301,1,1,1,2
2,1.5,19.92989795,4.628018077,1,0,0,1
3,1.5,94.56559937,91.1410374,1,0,0,1
1,1,5.415810269,0.700381328,1,1,1,1
4,4,22.02100401,24.1025717,0,0,0,2
2,2,18.64717386,20.48116901,0,0,1,2
2,1.666666667,55.08552208,29.67546605,0,0,1,2
2,1.5,28.89429899,27.09374806,0,0,1,4
4,2,150.1386898,120.1589494,1,0,1,1
4,1.5,261.8558758,123.4812263,1,0,0,3
2,1.666666667,78.95598174,21.54069296,0,1,1,1
1,1,4.794832871,1.667807096,0,1,1,2
3,2,45.38927204,32.40169847,1,0,1,2
1,1,30.02127688,25.4453437,1,0,1,1
2,2,15.87976716,1.81149367,1,1,1,2
2,2,11.43716238,3.281439788,0,0,1,2
3,1.666666667,117.6195154,108.0884726,1,0,1,2
2,1.25,103.1152044,31.77977643,0,0,1,2
1,1,20.59732589,12.8596144,0,0,1,2
1,1,45.49169691,6.306188204,0,0,0,2
1,1,11.65640072,2.141173679,0,0,1,3
2,1.333333333,37.1178586,23.7849659,0,1,1,2
5,2.4,261.0520776,239.8977867,1,1,1,2
1,1,11.49832074,2.632331167,0,0,0,1
2,1.5,47.29713609,32.51342535,0,0,1,1
5,2.333333333,133.8504281,48.03399321,0,0,1,4
2,2,11.15546679,1.089719022,1,0,1,1
1,1,14.00461496,3.104550209,0,0,1,2
4,3,47.57464358,8.774763882,0,0,1,4
1,1,11.43003653,2.564460923,0,0,1,1
1,1,11.64399754,10.84559687,1,0,1,4
2,1.333333333,57.45093382,33.62622945,0,0,1,2
1,1,11.39306255,2.876338281,0,0,1,2
1,1,11.61911663,11.58644386,0,1,1,2
4,1.5,267.2236068,52.58619575,1,1,1,1
2,1.2,44.80160774,23.78478353,0,0,0,2
1,1,5.941577797,3.46204112,1,0,0,4
1,1,19.06988527,12.32582745,1,0,0,1
2,1.2,48.08331862,27.24189207,0,0,1,1
2,1.4,120.3702056,69.9064685,1,0,1,2
1,1,17.78153699,4.784138208,0,0,1,1
2,1.285714286,114.5007631,123.9952927,0,0,1,2
4,1.571428571,200.3855272,83.23265808,1,0,1,2
3,2.5,75.45806065,54.71344331,1,0,1,1
2,1.25,71.36826922,74.16529819,1,0,1,4
2,1.666666667,60.01010424,21.37448483,0,0,1,1
3,3,38.50061079,19.43157356,1,0,1,3
1,1,12.094872,10.34116468,0,0,1,1
3,1.75,93.69157498,46.18157516,1,1,1,1
1,1,3.522538128,2.688264142,0,0,0,1
2,2,6.463003488,5.718065937,0,0,0,1
1,1,22.66518385,2.500928743,0,0,1,3
2,1.333333333,26.87097007,10.63120893,1,1,0,1
2,1.5,52.6935336,24.09385082,0,0,1,4
4,2.5,69.01504504,13.4268812,1,0,0,2
2,1.333333333,65.04991015,62.63390849,0,1,1,1
5,2.333333333,70.65159325,36.72920944,1,0,1,1
1,1,10.01877628,3.902157136,0,0,1,2
3,2,100.1285174,109.1322664,0,0,0,1
1,1,16.39188926,4.398601416,1,0,1,1
2,1.2,70.07573822,50.29348836,0,0,1,1
