max_severity,ave_severity,sentence_time,sentence_served,repeat_offender,substance_use,support,education,reoffend
1,1,33.97959555,7.162098739,1,1,1,3,1
1,1,13.1206906,14.41988816,0,0,0,3,1
2,1.5,99.99082412,54.85209716,0,0,1,2,0
1,1,58.78066845,10.66405154,0,0,1,1,0
1,1,56.89810948,11.59574175,0,0,1,1,0
1,1,19.7711984,2.65687244,1,1,0,2,0
1,1,58.25362356,40.52224084,1,0,1,1,0
1,1,12.58144284,0.954076418,0,0,1,1,1
1,1,27.86759448,8.675289642,0,0,1,4,1
1,1,25.17632278,15.77358475,1,0,1,2,0
1,1,15.46074227,1.398915208,0,0,1,1,1
1,1,23.80599769,22.31261745,0,0,1,1,0
1,1,16.48302094,18.07830862,0,0,1,1,1
3,1.4,173.7676139,32.00468824,0,1,1,1,0
1,1,3.735103033,2.391062347,0,0,0,4,0
1,1,19.684358,21.20542042,0,0,0,3,1
2,1.333333333,42.79183197,39.43825567,0,0,1,1,1
1,1,34.2682533,9.214244292,0,0,1,1,0
2,1.333333333,20.27940301,14.98490781,0,0,0,2,1
2,1.25,90.89188419,44.23231998,0,0,1,3,0
1,1,14.18345084,13.48343168,0,0,1,1,1
4,2,252.4648989,15.90635365,0,0,1,3,0
2,2,7.220486852,6.758338459,0,0,1,1,1
1,1,18.29282552,2.802354042,0,1,1,2,0
2,1.2,99.22722327,51.18721925,0,0,0,1,0
4,1.571428571,255.4347555,58.45974281,1,0,1,1,0
1,1,19.1486771,6.189671038,0,1,1,1,0
2,1.25,82.90637584,8.953216503,0,1,1,3,0
1,1,8.306092194,0.465062823,1,1,0,2,1
1,1,9.499917132,4.898453981,0,1,1,1,1
1,1,20.02046094,3.199573301,1,0,0,1,0
2,1.25,103.6867224,62.66025283,0,1,1,1,0
1,1,5.503378737,2.609286062,0,1,0,3,0
2,1.25,33.8691778,2.24118127,0,0,0,1,1
1,1,39.41961175,4.403646063,0,1,1,1,0
2,1.666666667,66.96426494,17.8317591,0,1,1,1,0
2,1.25,41.55597085,2.928187196,0,0,1,1,0
2,1.285714286,72.00797486,5.356136336,0,1,1,1,0
1,1,12.81930008,10.0646658,1,0,1,1,1
2,1.333333333,21.82019553,11.68067436,1,0,1,4,1
2,2,15.91224593,5.164990625,0,1,0,2,1
3,1.333333333,178.5059552,89.3020723,1,0,1,2,0
2,1.25,79.91402793,80.02485243,0,0,1,2,0
1,1,27.36619276,20.39114777,0,0,1,2,0
1,1,12.60445831,3.832657359,0,1,1,1,1
1,1,22.45355329,14.30236364,0,0,1,1,1
1,1,29.90844528,12.86083674,0,1,0,3,0
2,1.5,19.70394239,6.828073498,1,0,1,1,1
2,2,17.33522487,17.73511887,0,1,1,2,1
2,1.5,39.9586688,23.31780071,0,0,1,2,0
2,1.333333333,107.208725,20.46068263,1,0,1,2,0
1,1,51.71966495,31.23144108,0,1,1,4,0
1,1,11.53800575,8.574505709,0,1,0,1,0
2,1.5,95.81413472,18.33504186,0,1,1,1,0
1,1,10.87408814,5.264252391,1,0,1,1,1
1,1,9.874188094,6.067988122,0,1,1,4,1
1,1,9.010473845,7.472186408,0,0,0,1,1
2,1.166666667,93.46457605,16.81159342,0,1,1,1,0
2,1.6,120.7617754,41.1755528,1,0,1,1,0
1,1,29.98638189,6.557221185,1,0,0,1,0
2,1.25,62.97143459,41.08278551,0,0,1,2,0
1,1,12.89955101,9.450631257,0,0,1,2,1
3,1.5,86.34909659,33.15718206,0,0,0,1,0
2,1.75,38.21319096,34.20708906,1,0,1,1,1
1,1,22.03432764,14.30419084,1,1,1,1,1
1,1,21.70360449,9.087982563,0,0,1,1,0
4,1.5,245.4339174,38.43531318,1,1,1,1,0
2,1.5,97.29754856,76.79493729,0,1,1,3,1
1,1,12.4955158,8.383088619,1,0,1,4,0
1,1,20.02947886,4.625279913,0,0,1,1,1
1,1,9.115420738,1.750388406,0,1,1,2,0
4,1.6,209.3160637,92.29793384,0,0,1,3,0
1,1,7.03061246,5.449210877,0,0,1,2,1
1,1,21.59647312,14.94742252,0,0,0,1,0
2,1.5,34.87521278,19.1092723,1,0,0,2,0
2,1.5,52.67879374,37.30496371,0,0,1,1,1
1,1,21.90533682,12.45596166,1,0,0,3,1
1,1,44.79082288,36.75067977,0,0,0,4,0
4,1.833333333,307.0454393,145.1233043,1,0,1,1,0
1,1,4.311530924,0.801795268,0,1,1,2,1
2,1.25,86.14756587,34.8781739,0,0,0,2,0
1,1,13.35682245,9.793841944,0,1,1,1,1
2,1.2,50.5338115,45.68829975,0,1,1,1,1
2,1.666666667,34.25417393,24.04358156,0,0,1,1,1
1,1,41.06786532,10.45898999,0,0,0,3,0
2,1.333333333,47.46869387,39.61201409,0,1,1,4,1
1,1,18.61040087,20.38512994,0,0,1,1,1
2,1.5,100.6458481,54.22325329,1,0,1,1,0
1,1,11.7412769,10.36552447,0,0,1,1,1
1,1,4.73667008,3.500074025,0,0,1,1,1
1,1,12.37836397,12.76230064,0,0,0,1,1
1,1,44.69052247,3.885092904,0,1,0,4,0
2,1.333333333,26.33670441,21.3007001,1,0,0,3,1
2,1.5,32.74764374,27.95514741,0,0,1,1,1
1,1,13.1049569,7.550043562,1,0,1,1,1
2,1.5,25.6008858,17.2006557,0,1,0,1,1
1,1,32.8289994,24.53399243,0,0,1,2,1
1,1,11.61711573,3.930276217,1,0,1,1,0
2,2,13.56393905,13.01660473,0,1,1,2,1
3,1.666666667,70.56573438,8.752020399,0,0,1,2,0
1,1,23.37164974,2.860993909,0,0,1,1,0
2,1.5,29.67641888,24.23851926,0,0,0,2,1
1,1,18.97492569,20.39731174,0,1,1,1,1
1,1,24.60120018,18.03341534,0,0,1,2,1
2,1.25,97.69889346,39.73663472,0,0,1,1,0
1,1,9.312806434,6.514079326,0,0,1,2,1
2,1.25,55.5711934,17.69143817,0,0,0,2,0
1,1,21.79524019,9.000052133,1,0,1,2,0
2,1.25,45.59930962,40.31371623,0,0,0,1,1
1,1,22.89788745,16.50515683,1,1,1,1,1
1,1,5.689673138,4.678043821,0,0,1,4,1
1,1,21.41563908,1.895185237,0,1,1,1,0
1,1,20.45227353,3.701781105,1,0,1,4,1
2,1.25,26.46143329,10.07424228,0,1,1,1,1
1,1,12.87216448,2.744681878,0,0,0,1,1
2,1.2,97.55504082,46.80581862,1,0,0,1,0
1,1,41.19579368,17.6630241,0,0,0,2,0
1,1,19.10225115,16.50507859,0,0,1,2,0
1,1,10.79972812,5.244738021,0,1,0,1,0
1,1,7.762262731,4.013678803,1,0,1,1,0
2,1.333333333,75.92281584,49.23509003,1,0,1,2,0
1,1,18.36578808,12.4055833,0,1,1,1,0
3,1.4,86.58812285,15.39907812,1,1,1,2,0
4,2.333333333,142.7551404,60.52528194,0,1,0,1,1
1,1,29.71609451,13.39885557,1,1,1,1,1
2,1.25,74.76932485,39.09950137,0,0,1,2,0
2,1.666666667,76.03282849,50.59372758,0,0,0,1,0
2,1.5,48.33590743,4.332285261,1,1,1,3,0
2,1.5,67.20684107,50.4236068,1,1,0,3,1
2,1.333333333,43.64574094,7.380959365,0,0,1,3,0
2,1.25,78.63697718,16.48616094,0,0,1,1,0
1,1,6.385586838,0.769280479,0,0,1,2,1
2,1.5,52.66298233,11.93367644,1,0,1,2,0
2,1.5,35.47013299,12.47463248,0,1,0,3,0
2,1.333333333,57.16800223,35.4265163,0,0,1,1,0
1,1,12.84383521,7.274100029,0,0,0,1,1
2,1.333333333,153.0873865,149.6807863,1,1,1,1,1
1,1,8.781138067,7.765148219,1,0,1,1,0
2,1.5,37.29850004,12.17661434,0,0,1,1,1
1,1,10.72467498,7.567188156,0,0,1,3,0
1,1,9.118044286,3.052368037,0,0,0,2,1
1,1,64.72840017,23.08699069,1,0,0,2,0
2,1.4,86.31731203,24.03169779,1,0,0,1,0
1,1,22.75163067,11.46402535,0,0,1,1,0
3,2,41.52927951,20.86574837,0,0,1,1,1
2,1.333333333,66.70560856,10.51336394,0,0,1,1,0
2,1.666666667,27.75209746,11.97165422,0,1,1,1,1
4,1.666666667,217.8215076,18.77409511,1,1,1,1,0
1,1,26.68358612,9.275014684,0,0,1,1,0
1,1,25.81595919,17.80865221,0,0,1,1,0
1,1,9.227961569,9.919703785,0,0,1,1,1
1,1,6.040376806,3.76786467,0,0,1,2,1
4,1.6,222.5680737,42.5467642,0,0,0,1,0
1,1,21.47837899,10.00317813,0,1,0,4,0
2,1.5,20.23949295,2.041869138,0,1,1,3,1
1,1,37.29523798,16.82970696,0,1,0,2,0
3,1.666666667,50.2860282,7.909205398,1,1,0,1,0
1,1,4.833398621,2.986256669,1,0,1,2,1
2,1.333333333,108.2676161,40.97040348,1,0,0,1,0
1,1,34.59448607,35.51596243,0,0,1,4,1
1,1,51.40771677,27.92083934,0,1,1,3,0
1,1,8.614965652,7.281923905,1,0,1,1,1
3,1.666666667,210.903688,68.52970669,1,1,1,3,0
1,1,36.35050283,35.55790689,0,0,1,3,0
1,1,52.16814556,4.998453414,0,0,1,3,0
2,1.6,99.7041115,16.66350384,0,0,0,3,0
2,1.333333333,31.1388445,4.672793954,0,0,1,1,0
1,1,11.23761252,1.235616299,0,1,1,1,0
4,2,259.0773065,111.1848548,1,0,1,1,0
1,1,39.05384664,17.95393605,1,0,1,2,0
1,1,25.46393086,22.78067075,0,0,0,1,1
2,1.666666667,60.74634945,3.861050107,0,0,0,1,0
1,1,11.96490008,6.276312942,0,0,0,1,0
2,1.4,84.27549549,19.85420381,1,0,1,3,0
2,1.142857143,145.9085794,55.26479129,0,1,1,2,0
1,1,24.82461189,2.348175706,1,0,1,2,0
2,1.25,82.18564968,80.23419282,1,0,1,2,1
1,1,4.385177164,1.956823881,0,1,1,1,1
1,1,39.16756131,42.41313507,0,0,1,2,1
1,1,52.81729439,14.00485664,0,0,1,1,0
1,1,6.741468128,6.985479955,1,0,0,1,1
2,1.666666667,61.74430237,21.53449886,1,0,1,2,0
2,2,17.11079635,17.34786087,1,0,1,1,1
1,1,60.16737422,20.86773922,0,0,1,1,0
1,1,30.49856592,9.954828992,0,0,1,1,0
2,1.333333333,35.30717671,36.61508014,0,0,1,2,1
3,1.428571429,181.4226307,26.01293279,0,0,1,1,0
2,2,25.26242963,26.44728365,0,0,0,2,1
1,1,37.56693316,17.94566611,1,0,0,1,0
2,1.666666667,35.0448972,27.66426153,0,0,0,2,1
2,1.5,48.34932538,8.580299726,1,0,1,1,0
1,1,17.36558245,17.04950984,1,0,1,1,1
2,1.5,115.6857254,92.87387727,0,0,1,1,1
1,1,11.17443068,2.274887695,1,1,1,1,1
1,1,21.87727719,9.965175969,0,1,1,2,1
2,1.5,27.93208851,2.745888504,0,1,1,2,0
3,2,112.6277282,60.1680527,1,1,1,1,0
3,2.5,73.51116014,28.99898562,1,0,0,1,0
1,1,7.742538255,1.267447445,0,0,0,1,1
1,1,5.309450614,4.364415716,0,0,1,2,1
1,1,28.52041243,9.702983626,0,0,1,2,1
3,1.5,90.54552483,29.57841326,1,0,0,2,0
2,1.25,75.55636105,17.02422759,0,1,0,1,0
1,1,26.79555105,11.42690548,0,0,0,2,0
1,1,43.62190681,31.6661054,0,0,1,3,1
1,1,4.589829477,3.142977948,1,0,0,3,1
1,1,20.29439078,8.746538327,0,0,1,1,0
2,1.333333333,75.77147964,59.40238979,1,1,1,1,1
2,1.25,170.7186294,25.98816612,0,0,1,3,0
2,1.5,44.36306619,6.520800306,0,0,1,1,0
1,1,35.40104208,21.05669088,1,1,1,1,0
1,1,4.175083267,1.86101759,1,0,1,4,0
2,1.333333333,69.88387857,8.910390925,0,1,1,2,0
3,1.5,92.45321673,9.489825752,1,1,1,1,0
1,1,5.574398401,4.223408596,0,0,1,2,1
1,1,21.47878669,18.13877612,0,0,0,1,1
1,1,3.388959908,0.694871269,0,0,1,3,1
1,1,25.83450275,24.68704923,1,0,1,1,1
2,1.5,33.04668168,25.89339683,1,0,1,1,0
2,1.333333333,74.77093898,31.41817972,0,0,1,4,0
1,1,49.68743353,15.11709973,0,1,1,4,0
1,1,9.549770373,6.253185357,1,0,1,2,0
1,1,18.71905862,11.35376444,0,0,1,1,1
1,1,13.11072851,1.501446904,0,1,1,1,0
1,1,15.95345545,15.68893515,0,0,1,1,1
2,1.333333333,68.17310384,5.153943831,0,0,1,2,0
1,1,27.7902358,17.44772212,0,0,1,2,1
1,1,20.60633955,8.5256558,1,0,1,2,0
1,1,14.1743273,10.33291468,0,1,1,1,1
2,1.166666667,38.74027282,5.119170555,0,1,1,3,0
1,1,7.495553679,2.525225147,1,0,1,1,1
1,1,24.15370159,6.710027649,0,0,1,4,0
2,1.5,80.38416716,48.13862885,1,0,1,1,1
1,1,6.770373498,5.960627215,0,1,0,1,1
1,1,24.78880384,4.433655174,1,0,1,3,0
3,1.833333333,197.0469607,57.45814415,1,0,0,4,0
3,1.5,118.0047572,59.76582818,1,1,0,2,0
2,1.166666667,156.393131,80.28425958,0,1,1,2,0
1,1,11.87168201,10.88352953,0,0,1,3,0
1,1,18.55739634,13.52869344,0,0,1,2,1
2,1.285714286,91.15316626,35.79526216,0,0,1,4,0
2,2,51.08898508,12.34355799,0,1,1,1,0
2,1.4,74.29837891,33.88344902,0,0,1,1,0
2,1.5,55.89041995,59.59749066,0,1,1,1,1
1,1,16.46056822,4.200902213,0,0,1,1,1
1,1,12.3460021,9.282884352,0,0,1,1,1
2,1.666666667,86.87126076,29.11420702,0,0,0,1,0
1,1,12.57229674,6.179047227,0,0,1,3,1
1,1,28.07276487,6.009899847,0,1,1,1,0
2,1.333333333,49.35725327,31.16612914,0,1,0,1,0
1,1,4.728159297,0.872588727,0,0,1,1,1
2,1.166666667,84.92417171,18.3787577,0,0,1,2,0
3,2,78.42341445,66.68416708,1,0,0,1,1
2,1.2,46.57475326,44.69463057,0,0,1,1,1
1,1,8.734801366,1.097574821,0,0,1,2,1
2,1.4,65.14994632,11.60808891,1,0,1,2,0
1,1,22.79221281,7.923333788,0,0,1,3,0
2,1.166666667,152.1194291,40.49692112,0,0,0,2,0
1,1,37.33250919,36.63955866,0,0,1,3,1
1,1,5.047131336,5.041274968,0,1,0,2,0
3,1.6,195.4875984,69.68521586,1,1,1,1,0
1,1,19.84341114,7.930352498,0,1,1,1,0
2,1.4,49.94915355,13.99112155,1,1,0,1,0
1,1,15.0837669,1.146888229,1,1,0,1,0
2,2,8.180583742,1.122571966,0,0,0,3,1
2,1.333333333,64.49076291,8.054459646,0,0,1,3,0
1,1,18.06245191,4.720636741,1,1,1,2,1
2,1.142857143,101.8972034,55.2945426,0,0,1,2,0
1,1,24.64093436,15.66044238,0,0,1,1,1
1,1,26.28703,18.31507747,0,1,0,1,0
1,1,29.43416071,26.48160703,1,0,1,1,1
3,1.5,113.7340736,32.64026291,1,1,0,1,0
1,1,8.348808013,4.689269505,0,0,0,3,0
2,1.4,64.97306636,8.578026315,0,1,1,1,0
2,1.75,69.18410872,8.293490642,0,0,1,1,0
2,1.666666667,31.53123681,5.946486984,0,0,0,1,1
1,1,16.13144926,10.34761828,1,1,1,1,1
2,1.333333333,43.06709642,3.116968207,1,1,0,1,0
1,1,32.27948156,20.79122849,0,0,0,1,0
1,1,32.95572153,24.02136271,0,0,0,1,1
2,2,8.231464855,4.762054586,1,0,0,2,1
1,1,11.72659994,5.542768744,0,0,1,2,1
2,1.5,103.0954081,8.873610662,0,0,1,1,0
2,1.25,83.17219654,43.66189303,0,1,1,1,0
2,1.5,45.81871144,41.85285511,0,1,1,4,1
5,1.5,364.8476492,61.74158682,1,1,0,1,0
1,1,10.56923488,6.565328138,1,0,0,2,0
1,1,25.23909818,14.45373595,0,0,1,1,0
2,2,13.63223147,7.732544929,0,0,1,2,1
1,1,4.773222302,3.721701631,1,1,1,3,1
2,1.333333333,67.49042574,45.44955183,0,1,0,1,0
2,1.285714286,128.7335201,21.81924435,0,1,1,2,0
2,1.5,33.25417474,22.21484096,0,1,0,1,1
1,1,11.7496093,11.40291508,0,0,0,1,1
1,1,8.649612077,0.995437365,1,0,0,3,0
1,1,9.833394517,6.791666886,1,0,0,3,1
1,1,5.292621224,2.276597469,1,1,0,1,1
1,1,23.49379961,23.02501744,1,0,1,2,1
2,1.333333333,33.65035678,6.750971494,0,1,1,1,0
1,1,7.248944132,4.54592629,0,0,0,1,1
2,1.4,60.68744561,35.50840991,0,1,0,1,1
1,1,37.32241772,14.99474865,1,0,0,2,0
2,2,49.08754379,6.365963618,0,0,1,4,0
1,1,58.13894489,26.0422716,1,0,1,1,0
1,1,6.019383696,5.34498204,1,1,0,4,1
1,1,24.24842334,23.25743456,0,0,0,4,1
1,1,7.44177737,3.572655547,1,1,0,1,1
1,1,14.68206018,10.79544505,0,1,0,1,1
2,1.6,102.1411204,77.32874303,0,0,0,4,1
2,1.333333333,21.58721058,5.276377774,0,1,0,1,0
2,1.333333333,70.0114374,63.66942036,1,0,1,2,1
1,1,12.72580916,13.84700849,0,1,1,1,1
2,1.666666667,35.52929231,36.06559022,0,1,1,1,1
1,1,11.81055249,3.47860277,1,0,0,1,1
1,1,6.102173465,5.554150489,0,1,0,2,1
1,1,3.694329363,4.052188584,0,1,1,4,1
1,1,45.63776851,22.91025081,0,0,1,2,0
1,1,18.50773023,7.944858038,0,0,0,2,1
1,1,23.28697243,11.11021404,1,1,1,1,0
2,1.2,117.1606909,65.20733556,0,1,0,4,0
2,1.333333333,46.41673004,35.06993826,0,1,1,3,1
2,1.25,61.411182,7.559007714,1,1,1,4,0
1,1,11.13207122,11.75705703,1,1,1,1,1
1,1,33.41234006,31.18946127,0,0,1,1,1
2,1.8,101.7067301,46.42375276,0,1,0,1,0
2,1.5,79.72041211,61.17784197,0,0,1,1,0
1,1,21.3128748,2.869847082,1,0,0,2,0
1,1,6.934396814,1.317962258,0,0,1,1,0
2,2,15.01925799,9.370556151,1,1,0,2,1
1,1,21.64696829,5.376446806,0,0,1,2,0
1,1,8.739380472,4.370711389,0,1,1,2,1
1,1,40.33968051,2.369843201,1,0,1,1,0
1,1,6.075188861,5.679231419,0,0,1,1,1
2,1.166666667,127.0936903,23.06440943,0,0,1,2,0
1,1,28.40807157,19.98709822,0,1,1,1,0
2,1.5,25.115789,12.59860999,1,0,1,1,1
1,1,10.37338622,3.67029405,0,0,1,1,0
1,1,7.506722842,2.586975264,0,0,1,1,1
2,1.333333333,36.15339804,19.69294127,1,0,1,1,0
1,1,10.36604709,3.473244924,1,0,1,1,1
1,1,30.38602021,22.53985707,0,0,1,3,0
2,2,10.63302826,6.599156939,1,1,1,1,1
1,1,30.38347674,12.61156202,1,0,1,1,0
2,1.2,74.54202791,51.52944969,0,0,1,2,0
1,1,16.15972081,7.310231204,0,0,1,1,0
1,1,18.9580209,8.60527033,0,0,1,2,0
1,1,29.44459856,31.48932881,1,0,1,2,1
2,2,19.19048302,20.06516483,0,0,1,1,1
1,1,21.36945912,6.082746542,0,0,1,1,1
4,1.833333333,154.4615209,42.62045479,0,1,1,1,0
1,1,11.07498111,12.06750011,0,0,0,3,0
1,1,42.54430111,10.17667166,0,1,0,4,0
1,1,23.78047396,3.78668006,0,0,1,2,0
1,1,10.38965643,9.32327995,1,0,1,3,1
1,1,4.192701995,0.26951114,0,0,1,2,1
1,1,5.753117835,4.984936954,0,1,1,1,1
1,1,35.99407062,12.63142834,1,1,0,1,0
2,2,20.665318,6.914595382,0,0,0,2,0
2,1.142857143,70.66035664,23.71351227,0,0,1,1,0
2,2,7.964108147,5.162592062,0,0,1,1,1
2,1.666666667,47.16893079,48.28040034,0,0,1,3,1
3,2,118.2739407,31.8837622,1,0,0,2,0
1,1,39.63379546,14.83684713,1,1,1,4,0
3,1.5,152.298884,56.38074863,1,1,1,1,0
1,1,26.94473524,20.96388855,0,0,1,1,0
1,1,9.32926838,4.982958084,0,0,1,4,1
2,1.2,77.19984386,12.34920542,1,1,1,1,0
2,2,10.05348829,6.611518447,0,0,1,1,1
2,1.5,47.4742055,45.40034919,0,0,0,1,1
1,1,12.58400731,2.170001812,1,0,1,1,1
3,1.5,155.7778695,76.95726372,0,0,1,1,0
2,2,13.0106974,13.34816563,0,1,1,1,1
1,1,51.23895649,55.24664397,0,1,1,1,1
1,1,3.168679734,3.416807582,0,0,1,1,0
2,1.5,40.09628144,6.932997381,0,0,1,2,0
1,1,12.49687436,8.008668996,0,1,1,1,1
1,1,6.21564438,3.816641194,0,0,0,3,0
1,1,8.976877038,9.720081036,0,0,1,2,1
2,1.5,39.72639714,26.91265781,0,1,1,1,1
1,1,15.80548792,6.045555987,0,1,1,1,0
1,1,8.285922874,8.715832305,0,1,1,4,1
2,2,21.49344154,4.629907057,0,0,1,1,1
2,1.25,31.93236509,26.45931702,0,0,1,2,0
2,2,22.31331033,5.306395848,1,0,0,2,1
1,1,31.71366966,24.75158513,0,0,1,2,1
1,1,7.327916276,4.445497625,0,0,0,1,1
2,1.2,114.2005289,50.09471846,0,0,1,1,0
1,1,20.72207211,15.79444609,1,1,0,1,0
2,2,39.14321439,17.19773984,0,0,0,1,1
2,1.5,27.09160567,16.35179685,0,0,1,2,1
3,1.833333333,180.6077811,99.32422678,0,0,1,2,0
1,1,16.37242331,6.880862332,0,1,0,2,1
1,1,38.5989465,11.79249092,0,1,1,1,0
2,1.333333333,60.09495608,5.576128505,0,0,0,2,0
2,2,25.27207851,4.378708883,0,1,0,1,1
2,1.333333333,53.56311168,8.351685741,0,1,1,1,0
1,1,11.47858992,12.32413199,1,0,1,3,1
1,1,14.00222711,9.635673231,0,0,1,2,1
2,1.333333333,136.9892787,85.91192751,1,0,0,1,0
1,1,36.04565305,18.15332894,0,1,1,2,0
1,1,3.610650591,1.498622021,1,0,1,3,0
1,1,9.092099876,4.733829761,0,1,0,1,0
1,1,19.90876053,5.832194523,0,0,1,2,1
1,1,6.785769654,5.34473257,1,1,1,2,1
1,1,21.05275726,19.22244113,0,1,1,3,1
1,1,30.30964709,14.91975036,1,1,1,1,0
1,1,79.69263958,26.74591694,0,1,1,1,0
2,1.333333333,70.80874864,32.01830142,0,0,0,1,0
1,1,7.163822283,3.047402604,0,0,1,1,1
1,1,11.19807464,5.923046979,1,1,1,2,1
1,1,25.92237789,18.96589691,0,1,1,2,1
2,1.5,28.58100103,5.252189064,0,1,1,2,1
2,1.5,41.63942009,20.30411429,1,0,1,2,1
1,1,11.37395555,1.819976872,0,0,0,2,0
2,1.2,84.73108123,88.66795839,0,0,1,1,1
1,1,10.37281416,8.69743389,1,1,1,3,1
2,1.5,153.0663566,114.2452365,0,0,1,1,0
1,1,25.43231736,21.14393839,0,0,1,2,1
1,1,20.82270535,13.46131451,0,0,1,1,1
1,1,7.857605818,7.342194697,0,0,1,1,1
2,1.25,93.93395902,15.16432934,0,0,1,1,0
1,1,7.995596995,7.808806625,0,0,1,1,1
2,2,13.64269092,3.965841699,1,0,1,2,1
2,1.75,34.35674782,5.793811779,0,1,1,2,1
4,2,165.3370221,61.32996669,1,1,1,1,0
1,1,15.43998108,8.362832799,0,0,1,4,0
1,1,8.430232887,5.146874792,0,1,1,1,1
1,1,12.66309742,11.96142667,0,0,0,4,1
1,1,38.67062982,4.859059719,0,1,1,3,0
1,1,11.9989463,2.156446178,1,0,1,1,0
1,1,6.769429773,4.584762771,1,0,0,1,1
2,1.25,96.91785255,45.26972467,0,0,1,2,0
1,1,10.5811948,7.365721965,0,0,1,1,1
1,1,9.096260031,0.671690212,0,0,1,1,1
2,1.2,82.690678,44.77958096,0,0,1,2,1
2,1.2,35.05449327,9.114043651,0,1,0,2,1
1,1,11.62676182,8.450017217,0,0,1,1,1
1,1,7.89637149,2.991110289,1,0,0,3,1
2,1.5,21.10512708,21.9259614,0,1,1,3,1
1,1,31.04239385,11.52414312,0,0,0,1,0
2,2,16.25432702,6.494501831,0,1,1,4,1
2,1.5,86.31768677,31.00858576,0,1,1,1,0
2,1.5,39.92119141,16.58756446,0,1,1,3,0
1,1,23.53738906,16.71512961,1,1,0,3,1
1,1,25.84717134,7.487485855,0,1,1,1,0
1,1,6.823358406,5.139982135,0,0,1,3,1
1,1,9.582140017,1.644401494,0,0,0,4,1
1,1,7.456968594,5.143655147,0,1,1,1,1
2,1.4,110.333213,85.02756192,0,0,1,2,0
2,1.5,52.03243785,19.44778911,0,1,1,1,0
1,1,19.5163947,4.05040839,0,0,1,1,0
1,1,10.50527152,2.086472544,1,0,1,1,1
1,1,37.57425758,7.621021024,0,0,1,1,0
1,1,10.55498353,4.16171043,1,0,1,2,1
1,1,3.228704755,1.527061426,1,1,1,3,0
2,1.2,100.4958642,25.72636745,1,1,1,1,0
1,1,32.75668754,8.678244437,1,0,1,3,0
4,2.142857143,229.8950351,65.94076651,0,0,0,2,0
2,1.25,34.67179281,29.08614172,0,0,1,1,1
1,1,6.371132343,6.69291189,1,0,1,2,1
1,1,50.6867967,41.54741092,1,0,1,2,0
2,1.6,103.5672512,30.11446108,1,0,1,1,0
2,1.333333333,40.27309525,2.589236426,0,0,0,2,0
1,1,11.48613931,10.99885891,0,0,1,2,1
3,1.666666667,236.4274043,31.28468843,0,1,1,1,0
1,1,10.17420385,6.336514651,0,1,1,1,0
1,1,17.06725878,11.89297421,0,0,0,1,1
2,1.142857143,133.5524609,14.66568295,0,0,0,1,0
1,1,9.194686089,5.034621129,1,0,0,2,1
2,1.5,69.42004557,24.84908245,0,1,1,1,0
1,1,20.30694192,16.90806449,0,0,1,1,1
2,2,47.2466169,36.17862533,0,1,1,1,1
2,1.166666667,157.9379999,58.14092907,0,0,1,1,0
1,1,20.84692513,11.4781899,0,1,1,2,0
1,1,11.51858058,7.444813604,1,1,1,2,1
2,1.5,51.98355933,14.01935429,0,0,1,1,0
2,2,24.92112937,6.833577749,1,1,0,1,0
2,1.5,67.7029726,5.794957827,0,1,1,2,0
2,1.333333333,47.5077493,5.804371197,0,0,0,1,0
2,1.333333333,59.48231948,25.73578581,0,0,1,3,1
2,1.3,151.8594415,84.16555567,0,1,1,1,0
1,1,16.65418653,9.331973244,0,1,1,1,0
1,1,13.75918964,6.446904883,0,0,1,2,1
3,1.666666667,90.82024643,7.947656772,0,0,1,3,0
2,1.25,91.74152981,61.66930949,0,1,0,2,0
1,1,31.70052761,32.17416468,0,0,1,1,1
1,1,22.2715374,4.794578416,0,1,1,1,0
1,1,20.79376338,7.28596857,0,0,1,1,0
2,1.5,79.71177284,79.90567256,0,0,1,1,1
2,1.333333333,58.28067871,20.87342476,1,0,0,1,0
1,1,9.386562027,0.557346311,0,1,1,2,1
2,1.666666667,67.3307734,10.31554655,0,0,1,4,0
1,1,12.72176315,1.202302613,0,0,1,1,0
1,1,22.57002469,7.601949326,1,1,1,3,0
1,1,38.58536638,22.70841048,0,0,0,2,0
1,1,12.41972942,11.50663082,0,1,1,1,1
3,1.666666667,29.7689294,21.05460791,1,0,1,2,1
2,1.25,57.17628505,55.01476069,0,1,1,4,1
2,1.333333333,63.81602531,46.65374854,0,1,1,4,1
2,1.166666667,127.3952899,59.56446809,1,1,1,1,0
1,1,11.94190152,7.361434273,1,1,1,2,0
1,1,38.69680547,26.94700612,0,0,0,1,0
1,1,7.296786612,3.019834107,0,0,1,1,1
1,1,6.359713419,5.656365849,0,1,1,4,1
2,1.5,82.34927391,50.79086336,0,0,1,2,0
1,1,39.81938149,5.168506475,0,0,0,2,0
2,1.428571429,105.56199,35.42819921,0,1,0,2,0
1,1,49.99992423,31.04706348,0,0,1,3,0
2,1.25,73.39143091,20.44029972,1,1,1,1,0
2,1.5,44.36390391,45.35361025,1,1,1,1,1
1,1,9.362243864,6.896504876,0,1,1,2,1
2,1.25,37.72187239,12.08561353,0,0,1,2,1
1,1,35.21038655,2.536957466,0,1,0,1,0
2,1.166666667,66.35682796,6.501976117,1,1,0,4,0
2,1.25,72.60512284,16.81582959,0,0,1,2,0
