ID,TEXT,SENTIMENT
41767080,Thank you for checking.,POSITIVE
41815074,Can you email me a link to pay the bill?,POSITIVE
41799103,Thanks,POSITIVE
41793092,Thanks.. Glad everything OK,POSITIVE
41754487,Sorry about that!,POSITIVE
41802770,Very good explanation.,POSITIVE
41742294,Great - did my note make sense?,POSITIVE
41776084,Today if possible.,POSITIVE
41768847,"Oooh ok, I understand. Also, could the inspector or yourself be able to determine if it would fall under a recall from your findings? I read that there were some recalls for the 2019 accord hybrid regarding the fuel pump and two other things.
",POSITIVE
41792567,Thanks,POSITIVE
41790225,Wooo hoooooo,POSITIVE
41746694,Go ahead and replace those two filters,POSITIVE
41803667,Thank you,POSITIVE
41800661,Ok I will pick it up within an hour.,POSITIVE
41802734,All good- thanks!,POSITIVE
41776271,I hope you are feelling better and better.,POSITIVE
41771712,Thanks!,POSITIVE
41784247,Thanks! What's the total?,POSITIVE
41778022,Thanks Larry,POSITIVE
41819171,Were y'all about to fix the recalls,POSITIVE
41793999,Thanks for your efforts. Becoming very concerned.,POSITIVE
41799152,Please call American auto shield 1800 859 9923 contract # MRF4331656 there handle the claim,POSITIVE
41785733,Thank you,POSITIVE
41751151,I'll have to get those done later I'll just do the oil change and bulb,POSITIVE
41803590,Thank you so much,POSITIVE
41769695,So far so good! Thank you!,POSITIVE
41756754,Is it fixed and ready to be picked up???,POSITIVE
41752889,Good,POSITIVE
41747259,"Let's do it, thanks",POSITIVE
41771922,Great! Thanks Frank,POSITIVE
41801064,Thanks,POSITIVE
41791865,I would like to thank the service department and Jay for the excellent service as always .,POSITIVE
41779814,"Yeah let's do what we gotta do sorry. I was just busy! I forgot and left you hanging. Under $2,500?",POSITIVE
41771331,Yes.  My wife is home and can accept the car/key.,POSITIVE
41787305,Awesome!,POSITIVE
41789462,Loved “Awesome! you're good. See you Wednesday!”,POSITIVE
41748579,That would be great. Thank you,POSITIVE
41750419,Looks good,POSITIVE
41772618,Amazing! Thank you!! I'll be down shortly.,POSITIVE
41791830,Okay. That works! We live 25 minutes away so just let us know if the time changes so we can head that way,POSITIVE
41752332,Thank you,POSITIVE
41783969,I will go ahed with the alternator but I only hope that is  the last thing. And  it will fix all the isues that my car have like my steering wheel and all electric probles,POSITIVE
41780352,Trailer lights,POSITIVE
41791341,What???  You are awesome. I am leaving now and will pay in person,POSITIVE
41780537,"Very good, thanks",POSITIVE
41781830,Someone is coming to pick up the car,POSITIVE
41782720,Good morning!  Just wanted to check in on my vehicle,POSITIVE
41747621,Hi Lauren! Thanks for the video! Also I forgot to tell y'all when I try to do the fluid on windshield it barley comes out even if i have lots of fluid in there. Is that something they can look at as well?,POSITIVE
41818834,"Video is good, shows what the issues are, thanks",POSITIVE
41787778,Ok. I'll leave the car and pick it up on Wednesday,POSITIVE
41753662,It wouldn't be until later on in the week. Just had baby.,POSITIVE
41758553,Thank you,POSITIVE
41797649,Hey Ryan got off work early to come up here. Just pulled into the bay,POSITIVE
41742172,Hi! Thank you,POSITIVE
41743325,I called enterprise on Friday and they transferred the reservation to Saint Robert Missouri And I was able to pick up a car on Friday night,POSITIVE
41809497,Thanks,POSITIVE
41745060,"Good morning Kaylee. I dropped the car off this morning, the key is in the lockbox. Please have them recheck the alignment, I believe it off on the front end of the car. They are also supposed to address the clicking sound coming from the brakes on the front driver side. Also are you able to set up a Lyft to pick me up, or can someone drop the car off to me?",POSITIVE
41800889,Thank you,POSITIVE
41810593,Thank you,POSITIVE
41799457,The mechanic did it. The shop was strictly vintage land rovers so I assume he used the right type,POSITIVE
41798162,"Hey Brandon, thanks for getting back to me and for all the help!",POSITIVE
41771274,"Please just do #A, I will do the rest. Thank you, Rob Oswald",POSITIVE
41747411,Definitely unique.,POSITIVE
41748447,Thank you,POSITIVE
41797486,"Ok screw lets do it all, any savings along the way would be much appreciated!",POSITIVE
41784807,Very good  job  thanks randy,POSITIVE
41816673,"Hello, my airtag for my car is missing , i'll pass by later to find it. It still says it near the dealership. - irene",POSITIVE
41767486,Thank you Derek!,POSITIVE
41801324,"Go ahead and do the air filter as
Well.",POSITIVE
41753959,"Sounds good- and this might be a given, but as a Ford dealership, you definitely can service my Lincoln? We had this discussion with the Lincoln concierge
yesterday who said some
Ford dealerships do not, but thankfully yours came up when we searched for Lincoln help. I just want to make sure - like I said we'd had a long day",POSITIVE
41767098,Thank you I liked it,POSITIVE
41767005,Ok great. Thank you for the update,POSITIVE
41757946,So don't worry about it today,POSITIVE
41764764,Will figure tmm then,POSITIVE
41776584,Thank you,POSITIVE
41781258,Plz call me,POSITIVE
41754140,"Perfect! I'll plan around that
Thank you so much for the awesome communication",POSITIVE
41794941,"Thanks, you too!",POSITIVE
41807213,Thanks for the video.  That's a great idea!,POSITIVE
41819013,Thanks,POSITIVE
41805883,"Wednesday last week was last time engine running..moved it up the driveway after snow
",POSITIVE
41756008,Not a big deal at all,POSITIVE
41769613,Thanks so much,POSITIVE
41802654,Okay sounds good!,POSITIVE
41804051,Have a good night,POSITIVE
41797096,Very good thank you for the run down.,POSITIVE
41748479,"No problem, sir can we do 9am again, please?",POSITIVE
41800983,Thanks,POSITIVE
41757540,Go ahead and replace front break and rotors and only replace e break pad on back. Thank,POSITIVE
41800594,"Hey, I should be there in 5mins. 
Thank you for the video!!!",POSITIVE
41748032,Is a loaner car available,POSITIVE
41745219,So that's pretty cool. Thank you!,POSITIVE
41781338,Thank you,POSITIVE
41809275,"Hi Doug

It was a pleasure to meet you this morning!

Good luck in your new position!  We look forward to working with you in the future!

Thx again 

Joe & Fran Schuda",POSITIVE
41752670,Like the video!,POSITIVE
41797038,Can I get a pic of the vin sticker?   Need to know exact towing capacity.,POSITIVE
41744671,"Thank you, Lisa!  I'm in.",POSITIVE
41814548,Thank you!,POSITIVE
41800128,Thanks. I won't be up that early.,POSITIVE
41781797,Thanks I will use it.,POSITIVE
41772367,I can always come back next weekend for the rest if thats okay,POSITIVE
41754790,Nice!  You guys do good work.  I'm glad all looks good.,POSITIVE
41742566,Good Morning I'll be there later on today picking up the Mazda,POSITIVE
41780138,"If it isn't one of the recalled ones, what would be our next step? When I looked it up online, they said that this is one of the recalls for this year. That was the only reason I knew. But you know the Internet is full of junk lol.",POSITIVE
41775774,Ok sounds great thank you,POSITIVE
41804367,Chores are at a good stopping point. Ready for a pickup!,POSITIVE
41770760,Sounds good. I'll swing by tomorrow then to grab it,POSITIVE
41759522,Yay!! Thank you!,POSITIVE
41794838,Really good thank you,POSITIVE
41744743,"Thanks, I like seeing this and appreciate you!",POSITIVE
41770807,Looks good Luke,POSITIVE
41779650,Nice,POSITIVE
41795635,Thank u,POSITIVE
41797304,"Kyle , can I drop the car today, I have sone work to be done around the house and need to take the dogs out and go to work",POSITIVE
41744859,"Good morning. I will be there one day this week to drive the truck and get it to Make the noise. I'm just waiting on my dispatch to schedule me time during the work day so i don't have to take a day off. Either way, Thursday or Friday i will be there. 

Just wanted to touch base so u didn't think i was slacking! Lol. Thank you. Have a good day",POSITIVE
41756958,Satisfied with the service,POSITIVE
41805925,Thank You!!    This was great!!    First time for me!!,POSITIVE
41791515,I can come pick it up.,POSITIVE
41751714,Oh goodness gracious,POSITIVE
41812917,GM. We will be coming later today to get the car. Thank you.,POSITIVE
41793947,Great !!,POSITIVE
41775650,Yes !!,POSITIVE
41768592,Nice video - Thanks,POSITIVE
41815232,Thanks,POSITIVE
41792065,"Thanks Jose and Abraham for the Video and the quote

I have update and signed and sent the change to the order


",POSITIVE
41799022,I got it,POSITIVE
41818278,you sooooo much!!!,POSITIVE
41794508,I will pick it up Wednesday morning,POSITIVE
41750299,Thanks,POSITIVE
41799020,Should be able to cover it Friday,POSITIVE
41762115,echnician and thank you for your work on my vehicle.  Clifford Scott.,POSITIVE
41801983,"Very good, I appreciate it Blake.",POSITIVE
41809478,Jorge...change the coolant too... get it all done a once.,POSITIVE
41816196,Awww!!!! Awesome  thank you,POSITIVE
41767651,Ok thank you!,POSITIVE
41807170,"Also, ok the loaner vehicle the mirrors auto dim so I believe they should do the same on my vehicle",POSITIVE
41758973,Thank you.,POSITIVE
41780378,"Thanks Daniel. Really informative. Thanks for finding the root cause for the a/c. Hope that solves the cooling issue. Please change the filter you showed. Once my car reaches the 100k mileage, I will bring my car for the spark plugs, coolant and oil seal change.",POSITIVE
41764953,Sure,POSITIVE
41776399,I'm in front are you here,POSITIVE
41803558,Thank you.   Unfortunately that doesn't give me the gcwr.   We may have to just come look.,POSITIVE
41760554,Great idea.,POSITIVE
41781087,Thank you . I do like it,POSITIVE
41798905,Thank you,POSITIVE
41782806,Any update on FX35 Conny Lauzon.,POSITIVE
41758265,Thank you let me call my bank and get my daily limit increased,POSITIVE
41743598,Wonderful thank you!! Thursday morning would work awesome :),POSITIVE
41791190,I will look for it as I haven't seen it.  Your service is always 5 .  I appreciate all your help!,POSITIVE
41804555,Thank you,POSITIVE
41784797,arranty. Thank you for the great service and I will sure to be booking the car back for the suspension work in the near future,POSITIVE
41805735,"Hi Ahmad, I apologize for the delay. We will have the supplement back to the shop by tomorrow, and your rental has been extended in the meantime. Thank you for your patience!",POSITIVE
41781507,We would love it delivered. Thank you,POSITIVE
41759881,So you are saying you will put the original parts back in (fan and module) back in and original and we are good.,POSITIVE
41792031,Thank you so much for the video and updates on everything!!!,POSITIVE
41749944,Let's do the battery cleaning that was recommended.,POSITIVE
41793911,Thank you,POSITIVE
41749869,Ok. You can do it,POSITIVE
41768041,Thank you,POSITIVE
41800425,Great news!  When can I pick it up?,POSITIVE
41769489,Great job,POSITIVE
41808356,Yes please! Is the 405 total or is it 810 for brakes? Thanks. Yes I need it done.,POSITIVE
41815946,Yes go ahead,POSITIVE
41777531,Esta Bien gracias paso a  la 1.30 pm gracias,POSITIVE
41779222,Thank you for letting me know what is going on. Looking forward to having the work done and car cleaned. Thank you so much.,POSITIVE
41807672,Okay was the work I previously had done at Charleston nissan covered?,POSITIVE
41764001,I'm only a mile down the road at lunch. I can bring it back in.,POSITIVE
41776344,Thank you!,POSITIVE
41788456,Thanks,POSITIVE
41748463,Ok fix everything in the video,POSITIVE
41751041,The video as always was excellent,POSITIVE
41818455,What about the glove compartment to add the smell for the car,POSITIVE
41802613,Great!,POSITIVE
41761250,Ok he can bring it back now been almost 2 hours,POSITIVE
41767114,Thank you,POSITIVE
41812635,Looks good thanks!,POSITIVE
41795659,"Ok, as long as both temperatures work properly on both sides I will be a happy girl, lol",POSITIVE
41770414,Thank you,POSITIVE
41777256,Liked “thanks bro”,POSITIVE
41769095,Thanks for the update man. And yea they mailed the payment. I'll be paying for the repairs when i get there,POSITIVE
41797801,It's done,POSITIVE
41743215,Thank you Dan.  I am available for an update whenever you have one for the Highlander.,POSITIVE
41819051,Thanks,POSITIVE
41772107,Thank you.,POSITIVE
41782854,Thank you,POSITIVE
41819121,t too much and it helps me car I'll do that aswell,POSITIVE
41808972,"Good morning, any update on this? Has he made it out there yet?",POSITIVE
41764505,That's an amazing introduction to an issue I wouldn't be able to begin to understand! Thank you for the info!,POSITIVE
41754883,"I mispoke - it is the ""Time for Service"" light - not the check engine light. I would hope the dealership would review without charging me - since this happened as a result of the service work on Friday.",POSITIVE
41819132,Thanks,POSITIVE
41806044,"I left a message yesterday and thought I'd try this method to follow up, as well. We have a planned vacation to leave the state around 3:30pm on Friday. I just want to confirm that the car will be complete by then.",POSITIVE
41790791,Looks good,POSITIVE
41814544,"The brakes estimate, $624, is for only the two front wheels, correct?",POSITIVE
41745932,Thank you!,POSITIVE
41754306,Thanks,POSITIVE
41797730,"Ok we will have to wait on the control arms. For now, we can do the tires, the filter, and the alignment.",POSITIVE
41790264,Thank you,POSITIVE
41791185,I like it,POSITIVE
41791634,"Thank you, could you please arrange a pickup for me ?",POSITIVE
41775201,Thanks you're the best!,POSITIVE
41790633,"Thanks, that was cool.  Just engine oil, tire rotate and adjust parking brake for today.  I will s hedule a separate application later",POSITIVE
41803348,Thank you- so we can pick it up before 1030? At 1030?,POSITIVE
41745463,Thank you Dan.  I watched the video.  I do appreciate the detail in the video.  Can you provide an estimate for the recommended work when you have it rea,POSITIVE
41750868,Please call me,POSITIVE
41780257,Liked “I'm going to have him do the test drive and see wh…”,POSITIVE
41803560,I got cash,POSITIVE
41815165,Thanks,POSITIVE
41815223,I would like it to be done. I need to go.,POSITIVE
41746475,Ok finally got it and signed.  Thanks again,POSITIVE
41787782,So this isn't the failure Kia was replacing engines for?,POSITIVE
41778021,Yes please change the dirty air filters that was recommended. I really like the video!,POSITIVE
41781633,That was awesome. I love this mode of giving updates on the customers vehicle. Yes lets see if that was the only issue with the suspension alert.,POSITIVE
41792124,"We're ready for a ride,at McCallister's",POSITIVE
41809150,If it will be ready by this afternoon then that would be great.,POSITIVE
41787499,Yes that's fine thank you,POSITIVE
41793932,"Great, I'll be over there this afternoon as soon as I'm out of this training",POSITIVE
41799983,"I've only had the car a few months and I opened the hood to top off coolants once. If something dropped on it, that happened on your end before I bought the car. I saw the video. No way something kicked up and broke that. If you're not going to fix it under warranty, Ill figure it out myself. No way I should have to pay for that.",POSITIVE
41757885,"Okay, I'll go ahead and do both the transmission service and the alignment service as well.",POSITIVE
41746221,I'll drop off car on Wednesday if that's okay,POSITIVE
41764026,Gracias,POSITIVE
41754208,Correct me if I'm wrong but that has been replaced within the last year,POSITIVE
41817941,Thanks it's helpful,POSITIVE
41756406,Ok great thank you so much,POSITIVE
41787151,Thank you,POSITIVE
41772454,"Perfect, I just got here!",POSITIVE
41782368,"Thank you... talked to Jimmie and we will leave the car with you. Please text when repair completed.  
Jane Wenstrom.",POSITIVE
41758696,Thank you!,POSITIVE
41788910,Thank you,POSITIVE
41764030,Thanks. I'm in.,POSITIVE
41800683,Good.,POSITIVE
41766293,Thank you,POSITIVE
41816487,Cool,POSITIVE
41801229,Awesome! Thank you. I will be there about 4:30.,POSITIVE
41756287,Do it all,POSITIVE
41772289,"Good morning is everything complete with the car like suspension, the cooling leak, and whatever the car needs?",POSITIVE
41773440,Call me please,POSITIVE
41749241,Yes sending you in a mini the,POSITIVE
41769856,Cool,POSITIVE
41763319,Awesome,POSITIVE
41750174,Thank will review,POSITIVE
41798602,Do I go back for them to remove?,POSITIVE
41785038,"Good service,,,",POSITIVE
41794221,Perfect,POSITIVE
41762663,I can bring it tomorrow morning.,POSITIVE
41808183,"Found the keys.   I should have been a basketball player, they landed in the pocket",POSITIVE
41758783,Thank you. It's very helpful. Good report. And my window is up...appreciated.,POSITIVE
41771281,Thanks for update,POSITIVE
41749147,"Hi Dragon, I was going to call and talk to Lloyd but since you texted I ll have you take a look. Can you review my bill from my oil change? It was $75 and I've never paid that much. I was in the middle of a phone call and I didn't really think about it until I left . Thank you! Just wanted to see if something had changed in pricing and what to expect on my next visit.",POSITIVE
41779457,"Very nice! 
No on tires. I use a place close to home. 
Yes on 
Brakes
Filters
What else??
",POSITIVE
41747440,Nice job  thx you,POSITIVE
41784370,Yes please...thank you Javier!,POSITIVE
41815060,Thanks for the update. I can't believe they can't get there sooner or just accept the video.,POSITIVE
41759282,Great. Thanks,POSITIVE
41798553,Thank you.,POSITIVE
41744130,Thanks Joshua!,POSITIVE
41790536,Love this!  thank you for having this available!,POSITIVE
41753681,"10 , All was very excellent.
Tom Girdner",POSITIVE
41765355,Pretty cool. Thanks.,POSITIVE
41746775,"Yes, please change the filter.",POSITIVE
41742364,And some kind of grease on the inside of the door,NEUTRAL
41801300,"Sorry, I had trouble putting the numbers in but finally scanned my card and it's paid. Thanks for everything.",POSITIVE
41799910,"Approved, thanks!",POSITIVE
41748408,"Ok, yes I'm hoping for end of day today as well",POSITIVE
41792409,"It was nice to see what the service man did, and what he was talking about! Thank you!",POSITIVE
41803341,Liked “be here at 420pm for pick up.”,POSITIVE
41817119,Hello sir is their a chance I can get an Uber? To pick up my vehicle?,POSITIVE
41805973,Sounds good,POSITIVE
41751195,I did spark plugs and filters you can do brake flush,POSITIVE
41766830,Thank you,POSITIVE
41769902,Thank you! I will pick it up today around 445-5pm.,POSITIVE
41793172,Ok need to replace the cabin filter and whatever needs to be fixed for that leak,POSITIVE
41782694,"Great, thank you",POSITIVE
41757180,Sounds great,POSITIVE
41794065,Perfect. Thanks.,POSITIVE
41769112,I have made the payment and do appreciate it being dropped off.  Thank you for seeing it through.,POSITIVE
41767997,Thanks!,POSITIVE
41753798,"Yes, that is the noise.",POSITIVE
41783618,I liked the video. Found it informative. Thank you,POSITIVE
41784786,Do y'all by chance have a loaner I could borrow to get to and from work?,POSITIVE
41793744,"Okay, let's do it. Thank you so much.",POSITIVE
41768033,Thank you.,POSITIVE
41776614,"Awesome, thank you guys so much. We appreciate your hard work",POSITIVE
41800165,10 everyone was polite and very helpful.,POSITIVE
41782655,Let's do it,POSITIVE
41781808,Looks good!,POSITIVE
41806210,Thank you,POSITIVE
41795624,Thank you,POSITIVE
41788425,that's perfect thank you,POSITIVE
41807434,"Yes that is great, probably easier to leave it there if that works.",POSITIVE
41799701,Thank you,POSITIVE
41789190,Great! Thanks,POSITIVE
41787681,Flux on Fremont,POSITIVE
41776482,Awesome thanks! With that in mind I think I can buy new tires in the fall and then also balance it?,POSITIVE
41751759,Thank you,POSITIVE
41754354,Very nice!,POSITIVE
41767861,Thanks so much,POSITIVE
41805860,Ok sounds good I'll be there by 7am thank you,POSITIVE
41785220,Thanks Brandon,POSITIVE
41758076,"yes, if you are still working on it...",POSITIVE
41769422,I'll let you know if I get caught up at work for some reason and cannot make it until tomorrow anyway. Thanks!,POSITIVE
41783802,Thanks!,POSITIVE
41783889,"I covered the gas cap with a plastic bag and it diminished the gas odor some. Check engine light just came on again with code P0442, which is what I had a week ago. If the new fuel pump is seated properly, there must be something else causing a small leak.",POSITIVE
41796760,"Sorry about that, I haven't gotten a VM or missed called.   Awesome I'll swing up shortly",POSITIVE
41756249,Thank you!,POSITIVE
41759205,*good ones,POSITIVE
41763813,Hi I tried to call a few times to pay. I will be available at 3 pm,POSITIVE
41794734,Services are approved,POSITIVE
41789854,My husband and I liked it. It showed us how the pickup parts are still in good condition.,POSITIVE
41771334,"Thanks, Damon!  I'll be by this afternoon to pick it up",POSITIVE
41767121,Yes please,POSITIVE
41795347,Thanks,POSITIVE
41781437,Just picked up my car. I appreciate your help. Hope the rest of your shift goes well.,POSITIVE
41756540,Thank you !,POSITIVE
41805198,Great thank you! I wil cross my fingers and toes that they figure it out,POSITIVE
41758160,Please keep me updated. I appreciate your thoroughness.,POSITIVE
41776724,Thank you..that was great!!,POSITIVE
41744496,Thanks,POSITIVE
41802279,Recall work approved via link.  Any idea on time frame?,POSITIVE
41794845,Is there a line I can reach you on,POSITIVE
41791379,Thank you!!,POSITIVE
41782994,Hi Holwing when Can I pick up my Vehicle,POSITIVE
41769851,That was pretty cool thank you,POSITIVE
41798597,"Thanks Kenny, sounds good!",POSITIVE
41767757,thanks,POSITIVE
41780561,Thank you. The video are great to show me what is happening.,POSITIVE
41806981,Sounds good,POSITIVE
41782304,I greatly appreciate that.  I'm going to come in and look at your inventory for possibly leasing this afternoon. May be a better route to trade,POSITIVE
41788904,Please send shuttle to Japanese restaurant at the outlet mall close by!,POSITIVE
41775288,Super duper it looks good. Can I get a ride to pick me up?,POSITIVE
41772036,Thank you.,POSITIVE
41750761,Awesome! Thank you so much. I really appreciate!,POSITIVE
41774422,Good afternoon Courtney hope your weekend was well. Hopefully there is some good news today,POSITIVE
41803272,I will.need to schedule the brakes I need to car tomorrow,POSITIVE
41758316,Great. Thx,POSITIVE
41803183,"10, ARIELLE was great",POSITIVE
41742095,"Good morning Sebastian,this is Robert(2017 red ILX Acura.
Waiting for comments about concern and diagnosis on my car.
I'm in touch!!!!",POSITIVE
41774997,No what i am saying is not replacing the rotors but just changing the brake pads,POSITIVE
41783979,"I know you all are busy today, do you have an estimated time in mind for when it will be ready? If not that's okay just wanted to check!",POSITIVE
41757707,Nice video thanks,POSITIVE
41789405,Thank you so much.,POSITIVE
41794776,On my way,POSITIVE
41816566,Thanks,POSITIVE
41813725,No problem. I can come pick it up later in the afternoon if that's OK. Thank you.,POSITIVE
41752135,"Thank you, I was getting a second quote from prep boys for all three fluid change and that's when it got mentioned.",POSITIVE
41818452,This afternoon would great. What time do you want it dropped off?,POSITIVE
41786640,"?
Alignment Special
Extend the Life of Your Tires! Get a Vehicle Alignment Today for Only
$149.99
4 Wheel Alignment
With Purchase of 2 or 4 Tires
Valid only at Toyota Marin. Please present coupon at time of write-up. Cannot be combined with any coupon, offer or advertised special. Toyota & Scion vehicles only. Sales tax and shop fees apply. Certain restrictions apply. Expires 2/28/23
Dealer Cash
540 OFF
Your Next Oil Change Service | I or Repair - Over $100 Dollars
$40 OFF
Valid only at Toyota Marin. Please present coupon at time of write-up. Cannot be combined with any coupon, offer or advertised special. Toyota & Scion vehicles only. Sales tax and _ I shop fees apply. Certain restrictions apply.",POSITIVE
41768442,Really much apreciated Alex! will definetly bring back the car for the brake pads in about a month,POSITIVE
41808629,Thank you!,POSITIVE
41742942,Good morning. I just emailed it to you. Thanks! Diana,POSITIVE
41764010,10 - Extremely likely,POSITIVE
41744638,"Yes please! Thank you. Also, to look at the camera, does it cost $$? If it does, I'll wait on that. It doesn't work sometimes but today it was working",POSITIVE
41748631,Thank you!,POSITIVE
41774350,i appreciate that,POSITIVE
41802693,Yes please,POSITIVE
41754035,Thank you very much,POSITIVE
41781565,Thanks for the video! That was pretty cool,POSITIVE
41769578,"Is this your personal or work line?  The reason I ask is that my husband had a rock hit his driver side front window and there is a long 5-6"" crack.  He drives a Ford Fusion.  Can I get an estimate on repairing that or do I need to bring the car in?",POSITIVE
41745846,vent it!!!,POSITIVE
41796329,Woo hoo.  It did leave here not too long ago so it should be mine,POSITIVE
41761749,Thank you,POSITIVE
41741940,"Thank you, I will be over shortly.",POSITIVE
41798278,Thank you,POSITIVE
41771050,"If we're going to keep it to do the catalytic converter, let's go ahead and do the oil change and drain plug fix as well as the alignment and wheel balance and rotate. Thanks!",POSITIVE
41792774,We would appreciate it if someone could fix this. I'm here husband but it is her car.,POSITIVE
41814209,Loved the video. Cory doing a great job.,POSITIVE
41786077,Looks great thank you!,POSITIVE
41807938,Thank you!,POSITIVE
41764966,"Love it, amazing!!!!!",POSITIVE
41805701,"Great, thank you so much! Unfortunately with traffic and kid dinner/bedtime for our littles I couldn't make it there in time tonight, but will be there early tomorrow morning.",POSITIVE
41749066,"We found a replacement set of all the wipers that my husband will install. I will not need to purchase and install the back wiper, please remove from the work list. Thank you!",POSITIVE
41769409,Good,POSITIVE
41802511,"Thank you for the video, Taylor. I just made an appointment via Eddie to meet with you tomorrow. Will be coming from New Braunfels and hope to arrive between 11:00AM and 11:30AM.",POSITIVE
41760478,Ok! Let's do it! Thank you Courtnee!,POSITIVE
41805807,Please remove the rotors from the quote. Not sure if you will have to send a new authorization but I approve the repair of the caliper and parking break actuator and installing the supplied breaks. There should also be an oil change that I don't see listed.,POSITIVE
41758021,"It's nice. Any idea what's wrong, price, when it'll be done",POSITIVE
41763958,Work has been authorized.,POSITIVE
41776371,Thank you- you too!,POSITIVE
41802549,"Okay, thank you so much for the update!",POSITIVE
41786639,I actually got paid early. Can you guys go ahead and do the repair?,POSITIVE
41799858,Sure!!,POSITIVE
41763025,Sure,POSITIVE
41764107,Great. Already washed too?,POSITIVE
41758978,"Great, thank you.",POSITIVE
41818575,approved,POSITIVE
41757720,Thanks Matt!,POSITIVE
41779783,Liked “Hi Mike. Your volt will be getting looked at by my…”,POSITIVE
41762474,Ok I will either be out there today or tomorrow any additional discounts? Anything else would be appreciated greatly,POSITIVE
41760646,Thank you,POSITIVE
41806942,"Good morning Jorge, 
I'm on my way to pick up the truck. Please have it ready for me. 
Thank you",POSITIVE
41756670,That was fast! Can you give me the update or that happens when I come in?,POSITIVE
41755197,Awesome I'll be there today to pick her up. Thank you for your help. I appreciate it.,POSITIVE
41815304,Thank you so much!,POSITIVE
41809948,"Ok go ahead with the special. 
",POSITIVE
41755644,That was cool,POSITIVE
41788363,Perfect! Thank you! Is it ready for pickup?,POSITIVE
41761654,Its cool. Thanks,POSITIVE
41802078,I am ready,POSITIVE
41817688,Perfect. Thank you!,POSITIVE
41794587,Hi I need a total price before I can drop it off to see if I can afford it,POSITIVE
41816344,"Ok. Cassandra, I watched the video and I do understand the reason the air bag was not activated.
Can I pass by your office now to pick up my car?",POSITIVE
41803926,Hi Christopher - after I got home on Friday I realized I left a gray Beats AirPod in the loaner car. Can you please see if anyone recovered it.,POSITIVE
41762703,"Ok, thank you!",POSITIVE
41807845,Please try to get the warranty to cover the exhaust work. They might pick it up. It's a really good warranty.,POSITIVE
41812572,It should be.,POSITIVE
41786162,"Hi Cassandra, this is Victoria for the 2021 Mazda CX-30 grey car. Is there an update on my car? Thank you.",POSITIVE
41764826,Sounds great. I did ask to replace the tire when I dropped the van off. The driver side tire blew out so that on is brand new so i want to get the other done.,POSITIVE
41767311,Thank you,POSITIVE
41792499,Because I showed the mechanic myself and have pictures of that,POSITIVE
41818288,Thank you!,POSITIVE
41798491,"Ok, please proceed with the tire, bumper skid plates, and rock guards",POSITIVE
41805391,This is so cool . Very impressive . Thank you !!,POSITIVE
41806694,"Thank you for the video . 

 I will replace the back brakes soon . Before the MVI",POSITIVE
41776222,You too,POSITIVE
41742043,Justin! This is great!!!,POSITIVE
41785431,"Yes, that would be great!",POSITIVE
41765683,"Excellent 
Thank you 
I fly back in PHL on Thursday at 1 - if there's any chance it could be ready I could easily Uber to you from the airport 
But if not possible, no problem",POSITIVE
41751646,Just let me know if you need anything. Otherwise I'll be over at lunch o pick it up. Thank you,POSITIVE
41772084,Hello. Any update on when my car will be ready?,POSITIVE
41806611,Got it - good - thanks,POSITIVE
41812585,Appreciate it Jessica !!!,POSITIVE
41746047,Thank you!,POSITIVE
41775184,Thank you!,POSITIVE
41805958,Awesome thank you!!,POSITIVE
41773914,Liked it very much,POSITIVE
41801614,The service was very good. Work on my car was done to my satisfaction. Thank you.,POSITIVE
41775350,Thank you. The tires are actually brand new.,POSITIVE
41783774,Thank you,POSITIVE
41757300,Thanks,POSITIVE
41770479,Loved it!,POSITIVE
41807331,Thanks. I can be there 4:30 today,POSITIVE
41816977,"Hi Jesse, makes sense and no problem.  I'll give you a call around 9:15.  If you are busy, we can talk later on today.  Many thanks!  Lexie",POSITIVE
41771811,Nate- Matt Ridley here,POSITIVE
41777591,Ok. Aside from the ac belt just add the inner tie rod.,POSITIVE
41794055,Is it possible to provide Uber/rideshare credit or a discount to offset transportation costs?,POSITIVE
41786318,Hi Chris! I just wanted to check in and see when I can expect an update on an estimate and what needs to be done.,POSITIVE
41770904,Thanks,POSITIVE
41788360,"Give you all a 10 .  Know you will think I'm crazy but I brought the car for inspection for my husband, Walter.  Your bathrooms are prestige.  Beautifully maintained.  Vincentine Cosner",POSITIVE
41769529,Perfect. Please keep me posted.,POSITIVE
41766065,Thanks,POSITIVE
41802983,"All right.
Thank you so much.!",POSITIVE
41780279,Please replace all the filters thanks,POSITIVE
41755568,Thank you looks great,POSITIVE
41787285,"Got it, thank you!",POSITIVE
41761457,Yes it was figured it out after I texted looked like paint peeling at first,POSITIVE
41791677,"Loved the video, thank you!!  Any updates on the fan issue?",POSITIVE
41759735,Sounds good. Thank you!,POSITIVE
41804832,Awesome thank you :),POSITIVE
41783667,Thank you Randy!,POSITIVE
41802788,"Hi Marin, checking in on an ETA",POSITIVE
41792504,Perfect! Thank you!,POSITIVE
41756438,Very good -Thank You,POSITIVE
41804556,Ok tomorrow thanks!,POSITIVE
41794890,As long as I'm not buying two tires,POSITIVE
41754013,No thank you for being solid !,POSITIVE
41767632,Perfect thank you,POSITIVE
41754856,Liked the video. Thanks,POSITIVE
41792078,Please mark the tire with the leak so I can inform any prospective buyer,POSITIVE
